Company_ID,Sector,Revenue_Crore,Credit_Rating,Latent_Distress_Score,Default_Flag,Default_Probability
CMP_004031,Textiles_Cotton,95.34,BB,0.6324,0,0.0988
CMP_004032,Manufacturing_General,21.58,BBB,0.276,0,0.0015
CMP_004033,Agri_Food,171.64,B,0.7135,0,0.2247
CMP_004034,Manufacturing_General,38.8,BBB,0.2774,0,0.0015
CMP_004035,Agri_Food,22.65,BB,0.4983,0,0.0214
CMP_004036,Agri_Food,38.42,AA,0.1317,0,0.0003
CMP_004037,Infrastructure_Roads,398.22,B,0.61,0,0.0772
CMP_004038,Real_Estate_Residential,40.04,BB,0.4351,0,0.0102
CMP_004039,Pharma,42.09,A,0.2629,0,0.0013
CMP_004040,FMCG_Distribution,46.82,A,0.2292,0,0.0009
CMP_004041,Steel_Secondary,48.48,BBB,0.3474,0,0.0036
CMP_004042,IT_Services,29.22,NR,0.5445,0,0.0367
CMP_004043,NBFC,61.23,A,0.203,0,0.0006
CMP_004044,Cement,129.09,BBB,0.4211,0,0.0086
CMP_004045,Cement,70.21,AA,0.1018,0,0.0002
CMP_004046,Steel_Secondary,22.44,BBB,0.3346,0,0.0031
CMP_004047,Pharma,41.45,BBB,0.2129,0,0.0007
CMP_004048,FMCG_Distribution,35.12,NR,0.351,0,0.0037
CMP_004049,Textiles_Cotton,56.96,BBB,0.228,0,0.0009
CMP_004050,Chemical,158.28,B,0.7392,0,0.283
CMP_004051,Real_Estate_Residential,48.47,BBB,0.1468,0,0.0003
CMP_004052,Hospitals_Healthcare,50.88,AA,0.0839,0,0.0002
CMP_004053,Pharma,226.36,BBB,0.1204,0,0.0002
CMP_004054,Infrastructure_Roads,110.05,BBB,0.2501,0,0.0011
CMP_004055,Manufacturing_General,86.42,NR,0.3911,0,0.006
CMP_004056,Hospitals_Healthcare,261.52,B,0.7469,1,0.3022
CMP_004057,Manufacturing_General,80.79,A,0.1998,0,0.0006
CMP_004058,FMCG_Distribution,11.14,A,0.1383,0,0.0003
CMP_004059,Agri_Food,106.29,A,0.2333,0,0.0009
CMP_004060,Steel_Secondary,15.28,D,0.9405,0,0.8155
CMP_004061,Textiles_Cotton,78.38,B,0.6526,0,0.1226
CMP_004062,Infrastructure_Roads,13.86,BB,0.3958,0,0.0064
CMP_004063,Textiles_Cotton,37.58,BBB,0.2406,0,0.001
CMP_004064,FMCG_Distribution,40.81,BBB,0.2505,0,0.0011
CMP_004065,Manufacturing_General,29.49,BBB,0.3028,0,0.0021
CMP_004066,Manufacturing_General,41.3,A,0.1839,0,0.0005
CMP_004067,Agri_Food,124.72,BBB,0.3926,0,0.0061
CMP_004068,Real_Estate_Residential,30.84,AA,0.1154,0,0.0002
CMP_004069,Hospitals_Healthcare,84.45,A,0.0446,0,0.0001
CMP_004070,Steel_Secondary,25.22,C,0.8358,1,0.557
CMP_004071,Real_Estate_Residential,46.92,BB,0.3785,0,0.0052
CMP_004072,NBFC,70.74,BBB,0.242,0,0.001
CMP_004073,NBFC,24.6,BBB,0.2513,0,0.0011
CMP_004074,Real_Estate_Residential,19.12,BBB,0.2602,0,0.0013
CMP_004075,Pharma,80.92,BB,0.3837,0,0.0055
CMP_004076,Cement,134.08,BB,0.4942,0,0.0205
CMP_004077,Textiles_Cotton,51.25,BB,0.3812,0,0.0054
CMP_004078,Infrastructure_Roads,37.87,BB,0.505,0,0.0232
CMP_004079,Textiles_Cotton,61.84,A,0.2918,0,0.0018
CMP_004080,Real_Estate_Residential,57.08,BBB,0.2202,0,0.0008
CMP_004081,Textiles_Cotton,66.31,BBB,0.2829,0,0.0017
CMP_004082,NBFC,10.0,BBB,0.1486,0,0.0003
CMP_004083,Real_Estate_Commercial,23.21,BB,0.4589,0,0.0135
CMP_004084,Textiles_Cotton,27.77,BBB,0.3386,0,0.0032
CMP_004085,Manufacturing_General,61.6,A,0.216,0,0.0007
CMP_004086,Manufacturing_General,63.35,BBB,0.3046,0,0.0021
CMP_004087,NBFC,90.83,NR,0.5567,0,0.0423
CMP_004088,Hospitals_Healthcare,67.09,A,0.3073,0,0.0022
CMP_004089,Manufacturing_General,19.29,BB,0.5999,0,0.069
CMP_004090,Real_Estate_Commercial,173.75,BBB,0.2686,0,0.0014
CMP_004091,Steel_Secondary,151.04,AA,0.042,0,0.0001
CMP_004092,IT_Services,19.95,BBB,0.2756,0,0.0015
CMP_004093,Chemical,71.25,BB,0.4137,0,0.0079
CMP_004094,Steel_Secondary,33.91,BBB,0.3271,0,0.0028
CMP_004095,IT_Services,61.01,B,0.5673,0,0.0478
CMP_004096,Manufacturing_General,126.8,A,0.1764,0,0.0005
CMP_004097,Manufacturing_General,300.09,AA,0.1335,0,0.0003
CMP_004098,Textiles_Cotton,99.59,NR,0.4379,0,0.0105
CMP_004099,Manufacturing_General,69.13,BBB,0.2432,0,0.001
CMP_004100,NBFC,41.6,BBB,0.3705,0,0.0047
CMP_004101,Cement,63.16,B,0.5185,0,0.0272
CMP_004102,Pharma,162.04,BBB,0.2803,0,0.0016
CMP_004103,Manufacturing_General,52.68,BB,0.4771,0,0.0167
CMP_004104,Steel_Secondary,26.87,A,0.1808,0,0.0005
CMP_004105,Real_Estate_Residential,14.94,BBB,0.3108,0,0.0023
CMP_004106,Agri_Food,82.31,A,0.2105,0,0.0007
CMP_004107,Manufacturing_General,66.54,B,0.6475,0,0.1161
CMP_004108,FMCG_Distribution,32.57,A,0.1616,0,0.0004
CMP_004109,Pharma,124.07,BB,0.4515,0,0.0123
CMP_004110,Pharma,38.96,NR,0.3766,0,0.0051
CMP_004111,IT_Services,49.02,BBB,0.3473,0,0.0036
CMP_004112,Manufacturing_General,53.88,BBB,0.2612,0,0.0013
CMP_004113,Manufacturing_General,41.23,BBB,0.3508,0,0.0037
CMP_004114,NBFC,65.94,BBB,0.3011,0,0.0021
CMP_004115,Steel_Secondary,137.17,BBB,0.2687,0,0.0014
CMP_004116,Chemical,21.89,BBB,0.3371,0,0.0032
CMP_004117,Cement,80.71,NR,0.3627,0,0.0043
CMP_004118,Manufacturing_General,62.66,NR,0.5266,0,0.0299
CMP_004119,Real_Estate_Residential,61.74,B,0.6649,0,0.1393
CMP_004120,Steel_Secondary,109.67,C,0.7842,0,0.4039
CMP_004121,Pharma,56.79,BBB,0.3317,0,0.003
CMP_004122,Real_Estate_Residential,80.17,BB,0.5183,0,0.0271
CMP_004123,FMCG_Distribution,96.8,C,0.8895,1,0.7055
CMP_004124,Infrastructure_Roads,36.47,BBB,0.358,0,0.0041
CMP_004125,Real_Estate_Residential,69.36,NR,0.509,0,0.0243
CMP_004126,Real_Estate_Residential,44.67,BBB,0.2323,0,0.0009
CMP_004127,Chemical,49.1,BBB,0.4469,0,0.0117
CMP_004128,Steel_Secondary,42.2,BB,0.3817,0,0.0054
CMP_004129,Manufacturing_General,79.59,NR,0.5639,0,0.046
CMP_004130,Textiles_Cotton,58.28,A,0.2016,0,0.0006
CMP_004131,Textiles_Cotton,74.86,BB,0.3978,0,0.0065
CMP_004132,Real_Estate_Residential,53.84,BBB,0.2925,0,0.0019
CMP_004133,NBFC,15.13,A,0.1761,0,0.0005
CMP_004134,NBFC,55.99,BB,0.5714,0,0.0501
CMP_004135,Manufacturing_General,57.45,BBB,0.2572,0,0.0012
CMP_004136,Real_Estate_Commercial,66.29,BB,0.4617,0,0.0139
CMP_004137,Steel_Secondary,33.95,BBB,0.1598,0,0.0004
CMP_004138,Real_Estate_Residential,20.98,BBB,0.4041,0,0.007
CMP_004139,Pharma,89.99,BB,0.4051,0,0.0071
CMP_004140,Steel_Secondary,43.86,BBB,0.3196,0,0.0026
CMP_004141,Manufacturing_General,62.61,A,0.1749,0,0.0005
CMP_004142,Manufacturing_General,43.59,NR,0.4382,0,0.0105
CMP_004143,Hospitals_Healthcare,54.33,BBB,0.3486,0,0.0036
CMP_004144,Chemical,38.11,BB,0.597,0,0.0668
CMP_004145,NBFC,25.17,BBB,0.3151,0,0.0024
CMP_004146,Manufacturing_General,79.76,BBB,0.3393,0,0.0032
CMP_004147,Cement,33.7,BBB,0.3197,0,0.0026
CMP_004148,Real_Estate_Commercial,62.25,BBB,0.3611,0,0.0042
CMP_004149,Infrastructure_Roads,75.82,BBB,0.2722,0,0.0015
CMP_004150,Manufacturing_General,34.14,BBB,0.3645,0,0.0044
CMP_004151,Manufacturing_General,20.84,BBB,0.3666,0,0.0045
CMP_004152,Real_Estate_Residential,380.27,A,0.2341,0,0.0009
CMP_004153,Steel_Primary,35.79,BBB,0.2604,0,0.0013
CMP_004154,Textiles_Cotton,89.9,A,0.1716,0,0.0004
CMP_004155,Manufacturing_General,257.64,A,0.192,0,0.0006
CMP_004156,Pharma,102.71,NR,0.2855,0,0.0017
CMP_004157,FMCG_Distribution,42.93,BBB,0.3957,0,0.0064
CMP_004158,Chemical,51.74,BB,0.4791,0,0.0171
CMP_004159,Pharma,28.05,BBB,0.317,0,0.0025
CMP_004160,IT_Services,110.54,C,0.7854,0,0.4072
CMP_004161,Manufacturing_General,85.89,BB,0.3871,0,0.0057
CMP_004162,Pharma,36.18,BB,0.4377,0,0.0105
CMP_004163,Steel_Primary,23.72,BBB,0.3132,0,0.0024
CMP_004164,NBFC,18.97,NR,0.5308,0,0.0314
CMP_004165,Steel_Primary,120.21,B,0.6613,0,0.1342
CMP_004166,Textiles_Cotton,60.12,B,0.6743,0,0.1533
CMP_004167,Manufacturing_General,64.84,A,0.1631,0,0.0004
CMP_004168,Steel_Secondary,28.27,A,0.2048,0,0.0006
CMP_004169,Manufacturing_General,16.93,A,0.2541,0,0.0012
CMP_004170,Manufacturing_General,117.93,A,0.2152,0,0.0007
CMP_004171,Agri_Food,56.47,B,0.7067,0,0.2108
CMP_004172,IT_Services,112.82,AA,0.1118,0,0.0002
CMP_004173,Pharma,40.1,AA,0.0399,0,0.0001
CMP_004174,FMCG_Distribution,45.18,A,0.1278,0,0.0003
CMP_004175,Agri_Food,96.61,A,0.2027,0,0.0006
CMP_004176,NBFC,98.09,A,0.1795,0,0.0005
CMP_004177,Hospitals_Healthcare,103.34,B,0.6808,0,0.1638
CMP_004178,Steel_Secondary,43.11,BBB,0.4006,0,0.0067
CMP_004179,Steel_Secondary,89.27,AAA,0.0718,0,0.0001
CMP_004180,Cement,132.59,BBB,0.3755,0,0.005
CMP_004181,Real_Estate_Residential,50.21,BBB,0.3057,0,0.0022
CMP_004182,Real_Estate_Residential,36.21,A,0.1396,0,0.0003
CMP_004183,Steel_Secondary,159.84,BB,0.4759,0,0.0165
CMP_004184,Manufacturing_General,32.34,BB,0.4237,0,0.0089
CMP_004185,NBFC,90.34,BB,0.5891,0,0.0612
CMP_004186,Manufacturing_General,52.11,BB,0.5353,0,0.0331
CMP_004187,Pharma,12.51,AAA,0.0656,0,0.0001
CMP_004188,Real_Estate_Residential,134.68,NR,0.5983,0,0.0678
CMP_004189,Real_Estate_Residential,10.0,B,0.5086,0,0.0242
CMP_004190,Real_Estate_Commercial,11.16,C,0.8553,1,0.6138
CMP_004191,FMCG_Distribution,83.25,AAA,0.0107,0,0.0001
CMP_004192,IT_Services,83.23,NR,0.4491,0,0.012
CMP_004193,Real_Estate_Commercial,32.78,B,0.6282,0,0.0943
CMP_004194,NBFC,61.45,B,0.6963,0,0.1909
CMP_004195,Textiles_Cotton,10.0,AA,0.1091,0,0.0002
CMP_004196,Manufacturing_General,96.12,BB,0.5742,0,0.0517
CMP_004197,Steel_Secondary,66.67,NR,0.3778,0,0.0051
CMP_004198,IT_Services,52.64,BB,0.5296,0,0.0309
CMP_004199,NBFC,55.52,BBB,0.3097,0,0.0023
CMP_004200,Hospitals_Healthcare,81.01,NR,0.2538,0,0.0012
CMP_004201,Textiles_Cotton,53.35,BBB,0.2449,0,0.001
CMP_004202,Manufacturing_General,12.19,BBB,0.291,0,0.0018
CMP_004203,Agri_Food,316.42,BBB,0.3667,0,0.0045
CMP_004204,Manufacturing_General,142.69,NR,0.5056,0,0.0234
CMP_004205,IT_Services,19.53,AA,0.0533,0,0.0001
CMP_004206,NBFC,41.43,BBB,0.2916,0,0.0018
CMP_004207,Pharma,45.2,BB,0.6212,0,0.0875
CMP_004208,Manufacturing_General,129.42,B,0.6578,0,0.1294
CMP_004209,Manufacturing_General,10.0,BBB,0.2804,0,0.0016
CMP_004210,Manufacturing_General,36.63,C,0.8495,0,0.5973
CMP_004211,NBFC,13.35,NR,0.5416,0,0.0355
CMP_004212,Pharma,43.46,AA,0.0818,0,0.0001
CMP_004213,Textiles_Cotton,37.41,BBB,0.3302,0,0.0029
CMP_004214,NBFC,58.19,AAA,0.0401,0,0.0001
CMP_004215,Hospitals_Healthcare,33.65,BBB,0.3432,0,0.0034
CMP_004216,Manufacturing_General,29.94,BBB,0.3102,0,0.0023
CMP_004217,IT_Services,89.63,C,0.8489,1,0.5956
CMP_004218,Real_Estate_Residential,78.55,B,0.5969,0,0.0668
CMP_004219,Textiles_Cotton,84.87,A,0.1389,0,0.0003
CMP_004220,Steel_Secondary,47.39,AA,0.1378,0,0.0003
CMP_004221,NBFC,34.56,BBB,0.2952,0,0.0019
CMP_004222,FMCG_Distribution,49.65,BBB,0.3171,0,0.0025
CMP_004223,Hospitals_Healthcare,81.53,A,0.1647,0,0.0004
CMP_004224,NBFC,10.0,C,0.8739,0,0.6653
CMP_004225,Real_Estate_Commercial,74.84,D,0.9218,1,0.7792
CMP_004226,Steel_Primary,69.92,BBB,0.2919,0,0.0018
CMP_004227,NBFC,57.38,C,0.8672,0,0.647
CMP_004228,IT_Services,48.45,BBB,0.3704,0,0.0047
CMP_004229,Textiles_Cotton,10.0,BB,0.4433,0,0.0112
CMP_004230,Real_Estate_Residential,38.4,BBB,0.4176,0,0.0083
CMP_004231,Pharma,228.5,A,0.1957,0,0.0006
CMP_004232,Steel_Primary,55.16,D,0.9087,0,0.7511
CMP_004233,Chemical,42.7,BBB,0.3221,0,0.0026
CMP_004234,Manufacturing_General,55.34,BB,0.4532,0,0.0126
CMP_004235,Steel_Secondary,72.52,BBB,0.326,0,0.0028
CMP_004236,Manufacturing_General,92.49,AAA,0.0487,0,0.0001
CMP_004237,Infrastructure_Roads,45.46,AA,0.103,0,0.0002
CMP_004238,Real_Estate_Residential,76.7,BBB,0.2453,0,0.0011
CMP_004239,Steel_Secondary,208.79,BB,0.5493,0,0.0389
CMP_004240,Real_Estate_Residential,122.12,BBB,0.2306,0,0.0009
CMP_004241,Cement,355.04,BB,0.4024,0,0.0069
CMP_004242,Real_Estate_Commercial,32.28,BB,0.5057,0,0.0234
CMP_004243,IT_Services,208.71,BB,0.5922,1,0.0634
CMP_004244,Cement,29.0,BBB,0.2788,0,0.0016
CMP_004245,Chemical,72.45,C,0.8621,1,0.6329
CMP_004246,Textiles_Cotton,98.1,BBB,0.3644,1,0.0044
CMP_004247,Manufacturing_General,36.28,BBB,0.3489,0,0.0036
CMP_004248,NBFC,58.58,A,0.1644,0,0.0004
CMP_004249,Agri_Food,113.11,BBB,0.2345,0,0.0009
CMP_004250,Steel_Primary,30.93,AA,0.0117,0,0.0001
CMP_004251,Manufacturing_General,207.58,BB,0.4616,0,0.0139
CMP_004252,Steel_Secondary,18.04,A,0.2389,0,0.001
CMP_004253,IT_Services,257.69,BBB,0.2326,0,0.0009
CMP_004254,Manufacturing_General,121.64,BB,0.529,0,0.0307
CMP_004255,Real_Estate_Residential,50.82,BBB,0.243,0,0.001
CMP_004256,Agri_Food,39.56,A,0.1853,0,0.0005
CMP_004257,IT_Services,36.39,A,0.2154,0,0.0007
CMP_004258,Steel_Primary,48.98,BB,0.4338,0,0.01
CMP_004259,Cement,52.52,A,0.1885,0,0.0005
CMP_004260,Manufacturing_General,149.03,BBB,0.2751,0,0.0015
CMP_004261,FMCG_Distribution,263.73,BBB,0.3423,0,0.0034
CMP_004262,Cement,64.04,BB,0.4965,0,0.021
CMP_004263,Steel_Primary,27.76,BB,0.484,0,0.0181
CMP_004264,Real_Estate_Residential,35.28,B,0.7591,0,0.3338
CMP_004265,IT_Services,47.16,AA,0.1265,0,0.0003
CMP_004266,NBFC,23.95,BBB,0.2586,0,0.0012
CMP_004267,Manufacturing_General,21.26,A,0.1757,0,0.0005
CMP_004268,Hospitals_Healthcare,292.28,A,0.1762,0,0.0005
CMP_004269,Chemical,69.55,A,0.184,0,0.0005
CMP_004270,NBFC,28.04,BBB,0.4515,0,0.0123
CMP_004271,Chemical,104.93,BBB,0.3223,0,0.0026
CMP_004272,Manufacturing_General,21.27,BB,0.3375,0,0.0032
CMP_004273,IT_Services,22.72,BBB,0.2674,0,0.0014
CMP_004274,NBFC,28.72,BB,0.3447,0,0.0035
CMP_004275,NBFC,205.12,BBB,0.2802,0,0.0016
CMP_004276,Cement,44.6,BBB,0.1808,0,0.0005
CMP_004277,Steel_Secondary,10.0,BBB,0.2477,0,0.0011
CMP_004278,Manufacturing_General,143.75,AAA,0.01,0,0.0001
CMP_004279,Cement,42.73,AA,0.1154,0,0.0002
CMP_004280,Manufacturing_General,12.43,BBB,0.3,0,0.002
CMP_004281,Real_Estate_Commercial,42.38,NR,0.4864,0,0.0186
CMP_004282,Textiles_Cotton,82.83,BB,0.4727,0,0.0159
CMP_004283,Manufacturing_General,75.43,AA,0.0442,0,0.0001
CMP_004284,Pharma,230.15,B,0.6859,0,0.1724
CMP_004285,NBFC,27.6,BB,0.6146,0,0.0813
CMP_004286,FMCG_Distribution,56.68,BB,0.5086,0,0.0242
CMP_004287,Pharma,31.2,B,0.6202,0,0.0864
CMP_004288,Steel_Secondary,15.9,BBB,0.2143,0,0.0007
CMP_004289,Hospitals_Healthcare,110.88,A,0.1346,0,0.0003
CMP_004290,Pharma,79.09,BBB,0.3272,0,0.0028
CMP_004291,Manufacturing_General,68.51,BBB,0.3644,0,0.0044
CMP_004292,Pharma,76.82,BBB,0.3157,0,0.0024
CMP_004293,FMCG_Distribution,31.55,BBB,0.348,0,0.0036
CMP_004294,Cement,24.42,NR,0.5349,0,0.0329
CMP_004295,Steel_Secondary,56.27,C,0.8504,1,0.5998
CMP_004296,Manufacturing_General,138.24,B,0.6039,0,0.0722
CMP_004297,Manufacturing_General,197.64,B,0.6622,0,0.1354
CMP_004298,Cement,103.17,NR,0.3482,0,0.0036
CMP_004299,NBFC,55.89,AA,0.1007,0,0.0002
CMP_004300,Manufacturing_General,67.75,A,0.1965,0,0.0006
CMP_004301,Chemical,55.11,BBB,0.4007,0,0.0068
CMP_004302,Real_Estate_Commercial,24.03,B,0.5583,0,0.0431
CMP_004303,NBFC,55.69,BBB,0.3289,0,0.0029
CMP_004304,Hospitals_Healthcare,18.77,BB,0.5837,0,0.0576
CMP_004305,Manufacturing_General,49.44,A,0.2179,0,0.0008
CMP_004306,IT_Services,202.12,A,0.2216,0,0.0008
CMP_004307,NBFC,105.46,BB,0.5211,0,0.028
CMP_004308,Hospitals_Healthcare,26.09,A,0.2449,0,0.001
CMP_004309,Infrastructure_Roads,51.52,BBB,0.2348,0,0.0009
CMP_004310,Textiles_Cotton,28.01,A,0.1107,0,0.0002
CMP_004311,Chemical,51.93,BBB,0.2996,0,0.002
CMP_004312,Manufacturing_General,125.57,BB,0.3287,0,0.0029
CMP_004313,FMCG_Distribution,92.06,BBB,0.3738,0,0.0049
CMP_004314,Agri_Food,398.34,BBB,0.3732,0,0.0049
CMP_004315,Manufacturing_General,141.74,AA,0.0827,0,0.0001
CMP_004316,Real_Estate_Commercial,64.28,B,0.624,0,0.0902
CMP_004317,Manufacturing_General,93.85,BBB,0.2957,0,0.0019
CMP_004318,Cement,46.43,BB,0.4836,0,0.0181
CMP_004319,IT_Services,22.15,BB,0.4889,0,0.0192
CMP_004320,NBFC,155.19,A,0.2079,0,0.0007
CMP_004321,Chemical,122.39,C,0.8096,1,0.4789
CMP_004322,Real_Estate_Residential,45.02,BB,0.546,0,0.0374
CMP_004323,IT_Services,67.98,BBB,0.3268,0,0.0028
CMP_004324,Hospitals_Healthcare,147.34,A,0.1497,0,0.0003
CMP_004325,Chemical,107.46,NR,0.6102,0,0.0775
CMP_004326,Manufacturing_General,16.94,BB,0.3849,0,0.0056
CMP_004327,Agri_Food,66.35,A,0.1754,0,0.0005
CMP_004328,Manufacturing_General,47.75,BBB,0.358,0,0.0041
CMP_004329,Hospitals_Healthcare,133.01,B,0.5994,1,0.0687
CMP_004330,Steel_Secondary,124.57,BB,0.5017,1,0.0223
CMP_004331,Manufacturing_General,156.79,BB,0.518,0,0.027
CMP_004332,Cement,22.32,BBB,0.2484,0,0.0011
CMP_004333,NBFC,29.16,BB,0.4749,0,0.0163
CMP_004334,Steel_Primary,133.12,BBB,0.2906,0,0.0018
CMP_004335,Manufacturing_General,34.01,A,0.1524,0,0.0003
CMP_004336,NBFC,16.17,BB,0.6411,1,0.1085
CMP_004337,FMCG_Distribution,83.6,NR,0.3584,0,0.0041
CMP_004338,Steel_Primary,35.24,BBB,0.3603,0,0.0042
CMP_004339,Textiles_Cotton,228.57,BBB,0.2764,0,0.0015
CMP_004340,IT_Services,69.2,BB,0.4039,0,0.007
CMP_004341,Manufacturing_General,62.07,BBB,0.3062,0,0.0022
CMP_004342,Hospitals_Healthcare,40.63,B,0.6954,0,0.1893
CMP_004343,Hospitals_Healthcare,194.94,BB,0.5444,0,0.0367
CMP_004344,NBFC,72.74,AA,0.1625,0,0.0004
CMP_004345,Steel_Primary,39.38,NR,0.8034,1,0.4604
CMP_004346,Infrastructure_Roads,28.93,BB,0.4975,0,0.0213
CMP_004347,Pharma,51.48,B,0.6036,0,0.072
CMP_004348,Hospitals_Healthcare,24.98,BB,0.5117,0,0.0251
CMP_004349,NBFC,124.35,B,0.6314,0,0.0976
CMP_004350,Infrastructure_Roads,12.85,A,0.2263,0,0.0008
CMP_004351,NBFC,48.83,BBB,0.2222,0,0.0008
CMP_004352,Cement,88.95,B,0.8158,0,0.4974
CMP_004353,Chemical,71.79,A,0.2228,0,0.0008
CMP_004354,Pharma,30.76,AA,0.0326,0,0.0001
CMP_004355,NBFC,92.59,BB,0.4304,0,0.0096
CMP_004356,Textiles_Cotton,26.87,B,0.7071,0,0.2117
CMP_004357,NBFC,53.63,A,0.2388,0,0.001
CMP_004358,Pharma,91.97,B,0.5609,0,0.0444
CMP_004359,Textiles_Cotton,79.07,BB,0.5299,0,0.031
CMP_004360,Manufacturing_General,31.82,BBB,0.1832,0,0.0005
CMP_004361,NBFC,142.31,B,0.6437,0,0.1115
CMP_004362,Infrastructure_Roads,58.52,BBB,0.3667,0,0.0045
CMP_004363,Pharma,98.93,A,0.1524,0,0.0003
CMP_004364,Textiles_Cotton,185.54,A,0.1047,0,0.0002
CMP_004365,Real_Estate_Residential,133.49,BBB,0.3088,0,0.0022
CMP_004366,Manufacturing_General,133.77,BBB,0.2637,0,0.0013
CMP_004367,IT_Services,63.7,B,0.6941,0,0.1868
CMP_004368,Manufacturing_General,103.04,B,0.588,0,0.0604
CMP_004369,Textiles_Cotton,64.77,BBB,0.2536,0,0.0012
CMP_004370,Textiles_Cotton,20.75,BB,0.3385,0,0.0032
CMP_004371,Steel_Primary,69.56,A,0.1885,0,0.0005
CMP_004372,Manufacturing_General,67.03,AA,0.0936,0,0.0002
CMP_004373,Cement,87.09,B,0.5668,0,0.0475
CMP_004374,IT_Services,49.28,AA,0.1078,0,0.0002
CMP_004375,IT_Services,29.69,A,0.2314,0,0.0009
CMP_004376,Steel_Primary,92.31,BB,0.4649,0,0.0145
CMP_004377,Hospitals_Healthcare,19.09,BBB,0.3161,0,0.0025
CMP_004378,Manufacturing_General,175.4,B,0.6691,0,0.1455
CMP_004379,IT_Services,45.37,BBB,0.2277,0,0.0009
CMP_004380,Manufacturing_General,66.45,AAA,0.1117,0,0.0002
CMP_004381,Manufacturing_General,85.36,BBB,0.2717,0,0.0014
CMP_004382,Pharma,87.58,BBB,0.3394,0,0.0032
CMP_004383,Pharma,17.69,BBB,0.3462,0,0.0035
CMP_004384,FMCG_Distribution,105.56,BBB,0.2916,0,0.0018
CMP_004385,Pharma,69.58,B,0.6925,0,0.1839
CMP_004386,Chemical,32.84,C,0.8347,1,0.554
CMP_004387,Manufacturing_General,29.97,A,0.1091,0,0.0002
CMP_004388,Manufacturing_General,41.79,BBB,0.2801,0,0.0016
CMP_004389,Manufacturing_General,19.32,BBB,0.2632,0,0.0013
CMP_004390,Textiles_Cotton,216.55,NR,0.3946,0,0.0063
CMP_004391,Pharma,179.28,NR,0.2935,0,0.0019
CMP_004392,NBFC,78.36,A,0.2363,0,0.0009
CMP_004393,Manufacturing_General,45.66,BB,0.5921,0,0.0633
CMP_004394,Chemical,46.63,BBB,0.3587,0,0.0041
CMP_004395,Hospitals_Healthcare,100.13,AAA,0.0881,0,0.0002
CMP_004396,Steel_Secondary,222.8,AAA,0.0397,0,0.0001
CMP_004397,Manufacturing_General,34.59,BBB,0.2618,0,0.0013
CMP_004398,Manufacturing_General,22.33,BBB,0.2533,0,0.0012
CMP_004399,Manufacturing_General,188.31,AAA,0.0693,0,0.0001
CMP_004400,Manufacturing_General,13.07,BB,0.4959,0,0.0209
CMP_004401,IT_Services,24.37,BBB,0.2954,0,0.0019
CMP_004402,Textiles_Cotton,44.81,BBB,0.3777,0,0.0051
CMP_004403,Steel_Primary,15.67,BBB,0.3243,0,0.0027
CMP_004404,Agri_Food,132.92,A,0.1381,0,0.0003
CMP_004405,Real_Estate_Residential,108.37,BBB,0.2591,0,0.0012
CMP_004406,Chemical,34.47,A,0.2141,0,0.0007
CMP_004407,Manufacturing_General,151.97,BBB,0.3625,0,0.0043
CMP_004408,Steel_Primary,174.07,A,0.2076,0,0.0007
CMP_004409,Pharma,49.87,BBB,0.4138,0,0.0079
CMP_004410,Manufacturing_General,38.07,A,0.2618,0,0.0013
CMP_004411,Manufacturing_General,332.85,BB,0.5109,0,0.0249
CMP_004412,Real_Estate_Residential,97.22,BB,0.4213,0,0.0086
CMP_004413,NBFC,67.02,A,0.1145,0,0.0002
CMP_004414,Cement,162.53,BBB,0.2768,0,0.0015
CMP_004415,IT_Services,69.52,AA,0.1301,0,0.0003
CMP_004416,Cement,36.43,BBB,0.4096,0,0.0075
CMP_004417,Manufacturing_General,58.21,A,0.2009,0,0.0006
CMP_004418,Steel_Secondary,125.33,BBB,0.3701,0,0.0047
CMP_004419,Manufacturing_General,11.09,BBB,0.2853,0,0.0017
CMP_004420,Manufacturing_General,43.36,D,0.9587,1,0.8461
CMP_004421,Chemical,165.08,BBB,0.3494,0,0.0037
CMP_004422,NBFC,36.25,BBB,0.1812,0,0.0005
CMP_004423,Real_Estate_Commercial,188.08,BBB,0.2752,0,0.0015
CMP_004424,Steel_Secondary,169.32,NR,0.564,0,0.046
CMP_004425,Cement,51.81,BB,0.4992,0,0.0217
CMP_004426,Textiles_Cotton,34.65,A,0.1202,0,0.0002
CMP_004427,Manufacturing_General,43.38,B,0.4799,0,0.0173
CMP_004428,Manufacturing_General,460.21,BBB,0.2781,0,0.0016
CMP_004429,Infrastructure_Roads,244.58,B,0.645,0,0.113
CMP_004430,Real_Estate_Residential,60.36,B,0.5881,0,0.0605
CMP_004431,Pharma,33.56,A,0.1872,0,0.0005
CMP_004432,IT_Services,59.96,BB,0.5154,0,0.0262
CMP_004433,Chemical,66.36,BBB,0.3402,0,0.0033
CMP_004434,Manufacturing_General,20.19,BBB,0.1586,0,0.0004
CMP_004435,Steel_Secondary,58.21,BBB,0.2211,0,0.0008
CMP_004436,Steel_Secondary,157.26,BB,0.4587,0,0.0134
CMP_004437,Infrastructure_Roads,12.94,A,0.2086,0,0.0007
CMP_004438,Agri_Food,105.77,AAA,0.0647,0,0.0001
CMP_004439,Textiles_Cotton,164.0,BB,0.513,0,0.0255
CMP_004440,FMCG_Distribution,34.87,A,0.1608,0,0.0004
