Company_ID,Sector,Industry_Growth_Rate,Sector_Volatility_Beta,Regulatory_Pressure,Commodity_Exposure_Index,Supply_Chain_Risk_Score,Sector_News_Sentiment,Regulatory_Action_Flag,Default_Flag
CMP_004212,Pharma,0.0494,0.84,Medium,0.51,41.1,-0.14,0,0
CMP_004213,Textiles_Cotton,-0.0165,1.27,Medium,0.71,91.8,-0.62,0,0
CMP_004214,NBFC,0.1352,1.56,High,0.15,31.4,-0.17,1,0
CMP_004215,Hospitals_Healthcare,0.0987,0.51,Low,0.24,46.8,0.08,0,0
CMP_004216,Manufacturing_General,0.0719,0.68,Medium,0.33,41.3,0.0,0,0
CMP_004217,IT_Services,-0.0011,1.28,Low,0.0,54.5,-0.69,1,1
CMP_004218,Real_Estate_Residential,0.0197,1.86,High,0.68,62.9,-0.02,1,0
CMP_004219,Textiles_Cotton,0.0216,1.52,Medium,0.9,59.3,-0.33,1,0
CMP_004220,Steel_Secondary,0.055,1.2,Medium,0.92,50.2,-0.2,0,0
CMP_004221,NBFC,0.0988,1.36,High,0.0,24.0,-0.69,1,0
CMP_004222,FMCG_Distribution,0.0774,0.79,Low,0.5,56.1,0.02,0,0
CMP_004223,Hospitals_Healthcare,0.0832,1.0,Low,0.42,30.6,0.19,0,0
CMP_004224,NBFC,0.1158,1.23,High,0.0,31.5,-0.67,1,0
CMP_004225,Real_Estate_Commercial,0.0886,1.38,Medium,0.36,63.9,0.07,0,1
CMP_004226,Steel_Primary,0.0616,1.09,Low,0.65,41.0,-0.46,0,0
CMP_004227,NBFC,0.0849,1.5,High,0.14,31.6,-1.0,0,0
CMP_004228,IT_Services,0.0916,1.34,Low,0.0,27.8,-0.36,0,0
CMP_004229,Textiles_Cotton,0.0005,1.67,Medium,0.82,78.3,-1.0,0,0
CMP_004230,Real_Estate_Residential,0.0529,1.62,High,0.6,64.1,-0.17,0,0
CMP_004231,Pharma,0.0965,0.58,Medium,0.5,39.4,-0.13,1,0
CMP_004232,Steel_Primary,-0.0124,1.26,Low,0.73,66.6,-0.25,0,0
CMP_004233,Chemical,0.05,1.04,Medium,0.77,67.2,-0.42,1,0
CMP_004234,Manufacturing_General,0.0648,1.01,Medium,0.55,43.3,-0.39,0,0
CMP_004235,Steel_Secondary,-0.0404,1.87,Medium,0.95,78.9,-0.88,1,0
CMP_004236,Manufacturing_General,-0.0014,0.97,Medium,0.61,29.2,0.27,0,0
CMP_004237,Infrastructure_Roads,0.0663,1.07,Low,0.36,12.6,0.15,0,0
CMP_004238,Real_Estate_Residential,0.0231,1.08,High,0.6,54.8,-0.26,1,0
CMP_004239,Steel_Secondary,0.0274,1.78,Medium,0.85,74.4,-0.99,0,0
CMP_004240,Real_Estate_Residential,0.0358,1.23,High,0.53,83.3,-0.3,0,0
CMP_004241,Cement,0.0807,1.15,Low,0.6,33.9,0.14,0,0
CMP_004242,Real_Estate_Commercial,0.0728,1.0,Medium,0.2,47.8,0.55,1,0
CMP_004243,IT_Services,0.0087,1.49,Low,0.08,50.3,-0.7,0,1
CMP_004244,Cement,0.0823,1.2,Low,0.88,56.4,0.35,0,0
CMP_004245,Chemical,0.0095,0.89,Medium,0.74,82.3,-0.18,0,1
CMP_004246,Textiles_Cotton,0.0289,1.04,Medium,0.73,74.3,-0.83,0,1
CMP_004247,Manufacturing_General,0.052,0.86,Medium,0.54,39.2,-0.51,0,0
CMP_004248,NBFC,0.1382,1.65,High,0.25,32.8,-0.33,0,0
CMP_004249,Agri_Food,0.0669,0.94,Low,0.93,79.1,-0.43,0,0
CMP_004250,Steel_Primary,0.0399,1.51,Low,0.77,56.2,-0.17,0,0
CMP_004251,Manufacturing_General,0.0384,1.34,Medium,0.62,44.4,0.14,0,0
CMP_004252,Steel_Secondary,-0.0071,1.07,Medium,0.82,60.4,-0.36,1,0
CMP_004253,IT_Services,0.1042,1.36,Low,0.15,15.4,-0.23,0,0
CMP_004254,Manufacturing_General,0.0325,0.82,Medium,0.48,69.6,-0.04,0,0
CMP_004255,Real_Estate_Residential,0.0193,2.1,High,0.47,47.2,-0.46,0,0
CMP_004256,Agri_Food,0.0299,1.07,Low,0.92,62.1,-0.17,0,0
CMP_004257,IT_Services,0.0238,1.43,Low,0.0,8.7,-0.3,0,0
CMP_004258,Steel_Primary,0.0653,1.26,Low,0.73,59.0,-0.26,0,0
CMP_004259,Cement,0.0754,1.04,Low,0.72,36.7,0.14,0,0
CMP_004260,Manufacturing_General,0.0494,1.26,Medium,0.45,60.0,-0.2,0,0
CMP_004261,FMCG_Distribution,0.0168,0.6,Low,0.51,44.2,0.27,0,0
CMP_004262,Cement,0.0698,0.83,Low,0.61,49.5,0.19,0,0
CMP_004263,Steel_Primary,0.0141,1.62,Low,0.77,44.6,-0.18,0,0
CMP_004264,Real_Estate_Residential,0.0082,1.99,High,0.51,81.8,-0.51,0,0
CMP_004265,IT_Services,0.0448,1.27,Low,0.03,8.2,-0.47,1,0
CMP_004266,NBFC,0.1419,1.69,High,0.24,18.9,-0.58,1,0
CMP_004267,Manufacturing_General,0.0759,0.94,Medium,0.59,22.2,0.2,0,0
CMP_004268,Hospitals_Healthcare,0.1382,0.73,Low,0.22,32.3,0.51,0,0
CMP_004269,Chemical,0.0028,1.01,Medium,0.79,56.7,-0.05,0,0
CMP_004270,NBFC,0.123,2.04,High,0.25,26.7,-0.41,1,0
CMP_004271,Chemical,0.0509,1.45,Medium,0.71,69.2,-0.44,0,0
CMP_004272,Manufacturing_General,0.057,1.29,Medium,0.4,40.3,0.07,0,0
CMP_004273,IT_Services,0.0361,1.14,Low,0.0,19.2,-0.47,0,0
CMP_004274,NBFC,0.1144,1.33,High,0.0,23.9,-0.54,1,0
CMP_004275,NBFC,0.0874,2.04,High,0.13,10.9,-1.0,1,0
CMP_004276,Cement,0.0842,1.18,Low,0.58,35.9,0.25,0,0
CMP_004277,Steel_Secondary,0.0326,1.99,Medium,0.94,60.4,-0.73,0,0
CMP_004278,Manufacturing_General,0.0939,1.03,Medium,0.56,34.7,-0.07,0,0
CMP_004279,Cement,0.0746,1.8,Low,0.68,36.7,0.46,0,0
CMP_004280,Manufacturing_General,0.0171,1.22,Medium,0.65,39.0,-0.55,0,0
CMP_004281,Real_Estate_Commercial,0.064,1.09,Medium,0.29,47.1,-0.05,0,0
CMP_004282,Textiles_Cotton,0.0592,1.06,Medium,0.74,77.1,-0.47,0,0
CMP_004283,Manufacturing_General,0.06,1.35,Medium,0.54,23.8,-0.27,0,0
CMP_004284,Pharma,0.0453,0.83,Medium,0.16,56.5,-0.53,0,0
CMP_004285,NBFC,0.1135,1.02,High,0.02,42.7,-1.0,1,0
CMP_004286,FMCG_Distribution,0.0115,0.73,Low,0.54,66.7,0.29,0,0
CMP_004287,Pharma,0.0553,0.79,Medium,0.25,55.0,-0.09,0,0
CMP_004288,Steel_Secondary,0.007,1.26,Medium,0.78,87.2,-0.6,0,0
CMP_004289,Hospitals_Healthcare,0.1338,0.93,Low,0.27,22.9,0.6,0,0
CMP_004290,Pharma,0.0216,0.73,Medium,0.5,50.1,-0.02,0,0
CMP_004291,Manufacturing_General,0.0531,0.97,Medium,0.64,27.6,-0.08,0,0
CMP_004292,Pharma,0.1147,0.82,Medium,0.42,37.7,-0.14,0,0
CMP_004293,FMCG_Distribution,0.0657,0.89,Low,0.59,71.0,0.08,1,0
CMP_004294,Cement,0.0742,1.16,Low,0.7,53.6,-0.08,0,0
CMP_004295,Steel_Secondary,0.017,2.32,Medium,0.81,89.7,-0.6,0,1
CMP_004296,Manufacturing_General,0.0873,1.11,Medium,0.3,49.2,-0.76,0,0
CMP_004297,Manufacturing_General,0.0548,1.52,Medium,0.43,52.9,-0.17,0,0
CMP_004298,Cement,0.0705,1.32,Low,0.7,63.6,0.19,0,0
CMP_004299,NBFC,0.1278,1.41,High,0.06,32.9,-0.69,1,0
CMP_004300,Manufacturing_General,0.0735,1.24,Medium,0.51,14.9,0.12,0,0
CMP_004301,Chemical,0.0203,1.38,Medium,0.63,93.3,-0.28,0,0
CMP_004302,Real_Estate_Commercial,0.0578,1.37,Medium,0.34,44.0,0.4,0,0
CMP_004303,NBFC,0.1091,1.22,High,0.32,31.9,-0.72,1,0
CMP_004304,Hospitals_Healthcare,0.1167,0.63,Low,0.38,54.1,0.28,0,0
CMP_004305,Manufacturing_General,0.0386,0.96,Medium,0.63,20.0,-0.19,0,0
CMP_004306,IT_Services,0.0292,1.28,Low,0.11,31.9,-0.4,0,0
CMP_004307,NBFC,0.137,2.02,High,0.0,42.4,-0.77,1,0
CMP_004308,Hospitals_Healthcare,0.1359,0.63,Low,0.37,29.6,0.43,0,0
CMP_004309,Infrastructure_Roads,0.1167,0.53,Low,0.41,22.2,0.2,0,0
CMP_004310,Textiles_Cotton,0.0175,1.04,Medium,0.73,73.8,-0.53,0,0
CMP_004311,Chemical,0.0209,1.65,Medium,0.67,79.1,-0.26,0,0
CMP_004312,Manufacturing_General,0.0678,0.97,Medium,0.46,42.7,0.33,0,0
CMP_004313,FMCG_Distribution,0.0413,0.81,Low,0.69,43.6,0.42,1,0
CMP_004314,Agri_Food,0.0194,1.26,Low,0.84,94.7,-0.58,0,0
CMP_004315,Manufacturing_General,0.0713,1.34,Medium,0.65,49.8,-0.19,0,0
CMP_004316,Real_Estate_Commercial,0.0693,0.77,Medium,0.31,49.1,0.16,0,0
CMP_004317,Manufacturing_General,0.0141,1.06,Medium,0.32,34.7,-0.34,0,0
CMP_004318,Cement,0.0638,1.23,Low,0.58,72.0,0.09,0,0
CMP_004319,IT_Services,0.0354,0.71,Low,0.07,51.8,-0.45,0,0
CMP_004320,NBFC,0.0872,1.11,High,0.0,19.3,-0.41,1,0
CMP_004321,Chemical,0.0216,1.59,Medium,0.58,65.7,0.16,0,1
CMP_004322,Real_Estate_Residential,0.0125,1.16,High,0.62,68.4,-0.56,1,0
CMP_004323,IT_Services,0.0483,1.31,Low,0.07,27.9,-1.0,1,0
CMP_004324,Hospitals_Healthcare,0.0908,0.78,Low,0.34,19.0,0.34,1,0
CMP_004325,Chemical,-0.0203,1.68,Medium,0.85,84.3,-0.4,0,0
CMP_004326,Manufacturing_General,0.0177,1.13,Medium,0.42,49.8,-0.31,1,0
CMP_004327,Agri_Food,0.0368,1.2,Low,0.9,80.6,-0.35,0,0
CMP_004328,Manufacturing_General,0.0294,0.87,Medium,0.34,44.9,-0.35,0,0
CMP_004329,Hospitals_Healthcare,0.1389,0.56,Low,0.34,24.9,0.27,0,1
CMP_004330,Steel_Secondary,0.0408,1.46,Medium,1.0,84.3,-0.45,0,1
CMP_004331,Manufacturing_General,0.0302,1.21,Medium,0.45,43.7,-0.15,0,0
CMP_004332,Cement,0.0761,1.23,Low,0.59,52.3,-0.03,1,0
CMP_004333,NBFC,0.0846,1.11,High,0.19,19.0,-0.75,0,0
CMP_004334,Steel_Primary,0.0689,1.43,Low,0.66,63.6,-0.33,0,0
CMP_004335,Manufacturing_General,0.0345,0.91,Medium,0.51,39.2,0.12,0,0
CMP_004336,NBFC,0.073,1.19,High,0.06,25.0,-0.54,1,1
CMP_004337,FMCG_Distribution,0.0282,0.4,Low,0.6,44.7,0.42,0,0
CMP_004338,Steel_Primary,0.024,1.87,Low,0.63,45.7,-0.26,0,0
CMP_004339,Textiles_Cotton,0.0088,1.48,Medium,0.66,58.9,-0.55,0,0
CMP_004340,IT_Services,0.0443,1.3,Low,0.07,18.7,-0.37,0,0
CMP_004341,Manufacturing_General,0.0724,0.72,Medium,0.35,36.2,0.25,0,0
CMP_004342,Hospitals_Healthcare,0.1042,0.61,Low,0.34,51.0,0.58,1,0
CMP_004343,Hospitals_Healthcare,0.099,0.55,Low,0.37,42.2,0.22,0,0
CMP_004344,NBFC,0.1543,1.35,High,0.0,26.8,-0.85,0,0
CMP_004345,Steel_Primary,0.0301,1.61,Low,0.77,74.2,-0.8,0,1
CMP_004346,Infrastructure_Roads,0.0831,0.72,Low,0.43,32.5,0.3,0,0
CMP_004347,Pharma,0.0605,0.78,Medium,0.43,66.8,-0.07,1,0
CMP_004348,Hospitals_Healthcare,0.1461,0.84,Low,0.39,51.4,0.22,0,0
CMP_004349,NBFC,0.0816,1.46,High,0.07,47.8,-0.9,1,0
CMP_004350,Infrastructure_Roads,0.0844,0.61,Low,0.28,26.8,0.58,0,0
CMP_004351,NBFC,0.1179,1.76,High,0.0,11.5,-0.76,1,0
CMP_004352,Cement,0.0778,1.23,Low,0.68,47.8,0.14,0,0
CMP_004353,Chemical,0.0058,0.83,Medium,0.81,68.8,-0.08,1,0
CMP_004354,Pharma,0.0615,1.02,Medium,0.63,41.6,-0.67,0,0
CMP_004355,NBFC,0.1358,1.87,High,0.04,23.2,-0.36,0,0
CMP_004356,Textiles_Cotton,-0.0082,1.17,Medium,0.91,89.7,-0.82,0,0
CMP_004357,NBFC,0.1508,1.47,High,0.14,20.0,-0.85,1,0
CMP_004358,Pharma,0.0913,0.38,Medium,0.45,63.8,-0.25,0,0
CMP_004359,Textiles_Cotton,0.0017,0.81,Medium,0.74,69.8,-0.4,1,0
CMP_004360,Manufacturing_General,0.0543,1.04,Medium,0.43,36.5,0.07,0,0
CMP_004361,NBFC,0.1079,1.73,High,0.11,43.5,-0.65,1,0
CMP_004362,Infrastructure_Roads,0.0753,0.6,Low,0.36,39.7,0.22,0,0
CMP_004363,Pharma,0.0591,0.74,Medium,0.28,43.1,0.17,0,0
CMP_004364,Textiles_Cotton,0.0018,1.53,Medium,0.87,75.3,-0.73,0,0
CMP_004365,Real_Estate_Residential,0.009,2.04,High,0.62,66.4,0.16,0,0
CMP_004366,Manufacturing_General,0.1011,1.34,Medium,0.57,18.5,0.13,0,0
CMP_004367,IT_Services,0.038,1.22,Low,0.0,43.8,-0.39,0,0
CMP_004368,Manufacturing_General,0.0256,0.83,Medium,0.65,38.4,-0.57,0,0
CMP_004369,Textiles_Cotton,0.0242,1.12,Medium,0.72,82.4,-0.64,0,0
CMP_004370,Textiles_Cotton,0.0418,1.24,Medium,0.85,95.0,-0.42,0,0
CMP_004371,Steel_Primary,0.0653,1.08,Low,0.73,58.0,-0.12,0,0
CMP_004372,Manufacturing_General,0.1069,1.09,Medium,0.6,60.8,0.25,0,0
CMP_004373,Cement,0.0544,1.04,Low,0.73,49.0,0.26,0,0
CMP_004374,IT_Services,0.0294,0.95,Low,0.05,24.0,-0.48,0,0
CMP_004375,IT_Services,0.0728,1.03,Low,0.12,36.1,-0.56,0,0
CMP_004376,Steel_Primary,0.0356,1.06,Low,0.96,70.5,-0.03,0,0
CMP_004377,Hospitals_Healthcare,0.1059,0.97,Low,0.25,53.5,0.49,0,0
CMP_004378,Manufacturing_General,0.0105,1.13,Medium,0.48,68.4,-0.11,1,0
CMP_004379,IT_Services,0.022,1.22,Low,0.11,38.4,-1.0,0,0
CMP_004380,Manufacturing_General,0.1052,1.14,Medium,0.51,52.0,0.02,0,0
CMP_004381,Manufacturing_General,0.0942,0.84,Medium,0.49,44.2,-0.35,0,0
CMP_004382,Pharma,0.0803,1.1,Medium,0.51,68.7,-0.24,0,0
CMP_004383,Pharma,0.0404,0.97,Medium,0.45,34.9,-0.46,0,0
CMP_004384,FMCG_Distribution,0.0471,0.77,Low,0.63,63.4,0.4,0,0
CMP_004385,Pharma,0.0305,0.8,Medium,0.57,67.0,-0.26,1,0
CMP_004386,Chemical,0.0703,1.32,Medium,0.73,74.0,-0.36,0,1
CMP_004387,Manufacturing_General,0.0715,0.89,Medium,0.54,35.9,0.06,0,0
CMP_004388,Manufacturing_General,0.0511,1.19,Medium,0.63,47.4,-0.25,0,0
CMP_004389,Manufacturing_General,0.0273,1.15,Medium,0.49,19.4,-0.35,0,0
CMP_004390,Textiles_Cotton,0.0438,0.96,Medium,0.81,61.6,-0.67,0,0
CMP_004391,Pharma,0.0465,0.82,Medium,0.38,35.4,-0.1,0,0
CMP_004392,NBFC,0.0919,1.2,High,0.07,13.5,-0.42,1,0
CMP_004393,Manufacturing_General,0.0246,1.0,Medium,0.74,63.4,-0.27,0,0
CMP_004394,Chemical,0.0323,1.28,Medium,0.98,66.4,-0.56,1,0
CMP_004395,Hospitals_Healthcare,0.1247,0.74,Low,0.47,48.3,0.35,0,0
CMP_004396,Steel_Secondary,-0.0036,1.25,Medium,0.98,66.8,-0.3,0,0
CMP_004397,Manufacturing_General,0.0542,0.93,Medium,0.42,34.3,-0.25,0,0
CMP_004398,Manufacturing_General,0.0463,1.43,Medium,0.52,42.6,-0.14,0,0
CMP_004399,Manufacturing_General,0.045,0.78,Medium,0.56,20.8,-0.33,0,0
CMP_004400,Manufacturing_General,0.0615,0.85,Medium,0.57,38.4,-0.22,0,0
CMP_004401,IT_Services,0.0427,0.95,Low,0.02,35.8,-0.59,0,0
CMP_004402,Textiles_Cotton,-0.0297,0.96,Medium,0.8,89.4,-0.59,0,0
CMP_004403,Steel_Primary,0.0222,1.28,Low,0.91,38.7,-0.19,1,0
CMP_004404,Agri_Food,0.0522,1.1,Low,0.9,65.2,0.11,1,0
CMP_004405,Real_Estate_Residential,0.0043,1.42,High,0.55,58.5,-0.51,0,0
CMP_004406,Chemical,0.0036,0.68,Medium,0.74,91.1,-0.84,0,0
CMP_004407,Manufacturing_General,0.083,1.31,Medium,0.54,50.0,-0.06,0,0
CMP_004408,Steel_Primary,0.0825,1.24,Low,0.8,50.2,-0.06,0,0
CMP_004409,Pharma,0.0462,0.73,Medium,0.64,46.2,-0.1,0,0
CMP_004410,Manufacturing_General,0.0474,0.62,Medium,0.46,39.5,-0.09,0,0
CMP_004411,Manufacturing_General,0.0544,1.21,Medium,0.4,47.5,0.26,1,0
CMP_004412,Real_Estate_Residential,-0.0065,1.8,High,0.54,87.1,-0.18,1,0
CMP_004413,NBFC,0.1097,1.45,High,0.24,6.5,-0.43,0,0
CMP_004414,Cement,0.0885,1.26,Low,0.57,30.5,0.16,0,0
CMP_004415,IT_Services,0.0266,0.97,Low,0.02,22.9,-0.17,0,0
CMP_004416,Cement,0.0836,1.5,Low,0.8,62.2,0.09,0,0
CMP_004417,Manufacturing_General,0.0794,1.34,Medium,0.61,42.0,0.09,0,0
CMP_004418,Steel_Secondary,0.0334,1.42,Medium,0.86,80.2,-0.5,0,0
CMP_004419,Manufacturing_General,0.1058,1.05,Medium,0.49,40.3,0.19,0,0
CMP_004420,Manufacturing_General,0.069,0.61,Medium,0.42,61.5,-0.42,0,1
CMP_004421,Chemical,0.0076,1.12,Medium,0.71,81.3,-0.42,0,0
CMP_004422,NBFC,0.1068,1.47,High,0.24,21.0,-0.9,0,0
CMP_004423,Real_Estate_Commercial,0.088,1.18,Medium,0.28,37.3,0.25,0,0
CMP_004424,Steel_Secondary,-0.0068,0.93,Medium,0.8,80.2,-0.62,1,0
CMP_004425,Cement,0.0785,1.34,Low,0.6,75.4,0.32,0,0
CMP_004426,Textiles_Cotton,0.0598,2.54,Medium,1.0,65.7,-0.73,0,0
CMP_004427,Manufacturing_General,0.0218,0.54,Medium,0.66,42.0,-0.55,0,0
CMP_004428,Manufacturing_General,0.0404,1.39,Medium,0.52,48.9,-0.23,0,0
CMP_004429,Infrastructure_Roads,0.0484,1.02,Low,0.49,27.5,0.18,0,0
CMP_004430,Real_Estate_Residential,0.0004,1.66,High,0.48,81.9,-0.3,1,0
CMP_004431,Pharma,0.051,0.91,Medium,0.51,46.6,-0.1,0,0
CMP_004432,IT_Services,0.0382,1.17,Low,0.03,34.1,-0.58,0,0
CMP_004433,Chemical,0.0243,1.67,Medium,0.97,74.5,-0.22,0,0
CMP_004434,Manufacturing_General,0.0599,1.35,Medium,0.52,63.8,-0.2,0,0
CMP_004435,Steel_Secondary,-0.0174,1.46,Medium,1.0,57.5,-0.2,0,0
CMP_004436,Steel_Secondary,0.0077,1.26,Medium,0.77,54.8,-0.42,1,0
CMP_004437,Infrastructure_Roads,0.1166,0.9,Low,0.46,39.0,0.42,0,0
CMP_004438,Agri_Food,0.0524,1.51,Low,0.97,71.0,-0.24,1,0
CMP_004439,Textiles_Cotton,-0.0265,1.71,Medium,0.9,72.8,-0.63,0,0
CMP_004440,FMCG_Distribution,0.0548,0.47,Low,0.55,35.4,-0.17,0,0
CMP_004441,Hospitals_Healthcare,0.1243,0.91,Low,0.31,46.4,0.46,0,0
CMP_004442,Textiles_Cotton,0.008,1.44,Medium,0.9,89.3,-0.68,1,0
CMP_004443,Cement,0.0797,1.29,Low,0.65,38.8,0.18,0,0
CMP_004444,Cement,0.1088,0.78,Low,0.63,45.5,0.1,0,0
CMP_004445,Agri_Food,0.0294,1.14,Low,0.9,89.9,-0.44,0,0
CMP_004446,Textiles_Cotton,0.0278,1.4,Medium,0.84,75.1,-0.64,1,0
CMP_004447,Infrastructure_Roads,0.0588,0.72,Low,0.47,36.5,0.28,0,1
CMP_004448,Steel_Secondary,0.0286,1.72,Medium,0.89,76.5,-0.39,1,0
CMP_004449,Real_Estate_Commercial,0.0936,1.16,Medium,0.22,30.8,0.24,0,0
CMP_004450,Cement,0.0383,0.66,Low,0.5,55.1,0.29,0,0
CMP_004451,Pharma,0.0696,0.71,Medium,0.47,39.6,0.05,1,0
CMP_004452,Hospitals_Healthcare,0.0888,0.79,Low,0.28,24.5,0.46,0,0
CMP_004453,Hospitals_Healthcare,0.1289,0.51,Low,0.19,34.8,0.62,0,0
CMP_004454,FMCG_Distribution,0.054,0.71,Low,0.76,62.3,0.02,0,1
CMP_004455,Manufacturing_General,0.0358,1.39,Medium,0.48,39.2,-0.26,0,0
CMP_004456,Real_Estate_Residential,0.0032,1.59,High,0.45,57.7,0.04,0,0
CMP_004457,Manufacturing_General,0.0549,1.25,Medium,0.33,50.7,-0.32,0,0
CMP_004458,Cement,0.0102,1.46,Low,0.6,31.3,0.05,0,0
CMP_004459,Pharma,0.0696,0.63,Medium,0.4,54.1,-0.49,0,0
CMP_004460,Cement,0.0801,0.94,Low,0.66,61.0,0.24,0,0
CMP_004461,IT_Services,0.0603,0.92,Low,0.22,42.5,-1.0,0,0
CMP_004462,Agri_Food,0.0412,1.12,Low,0.81,99.2,-0.66,0,0
CMP_004463,Manufacturing_General,0.0066,0.85,Medium,0.51,50.3,0.25,0,0
CMP_004464,Real_Estate_Residential,-0.0038,2.2,High,0.52,63.0,-0.48,1,1
CMP_004465,Cement,0.0598,0.79,Low,0.78,51.1,0.21,0,0
CMP_004466,Manufacturing_General,-0.0066,1.31,Medium,0.52,57.2,-0.18,0,1
CMP_004467,Manufacturing_General,0.0171,1.43,Medium,0.62,54.6,-0.22,0,0
CMP_004468,Chemical,0.0367,0.67,Medium,0.65,71.0,-0.4,0,0
CMP_004469,FMCG_Distribution,0.0228,0.52,Low,0.79,57.4,0.01,0,0
CMP_004470,FMCG_Distribution,0.0459,0.73,Low,0.53,44.4,0.05,0,0
CMP_004471,Agri_Food,0.0112,1.21,Low,1.0,88.4,-0.38,1,0
CMP_004472,Textiles_Cotton,0.0111,1.17,Medium,0.58,83.5,-1.0,0,1
CMP_004473,Steel_Primary,0.0113,1.19,Low,0.85,37.1,0.07,0,0
CMP_004474,Real_Estate_Residential,0.0181,1.57,High,0.66,85.6,-0.16,1,0
CMP_004475,IT_Services,0.0245,0.9,Low,0.1,42.2,-0.14,0,0
CMP_004476,Cement,0.0987,0.6,Low,0.72,56.2,0.3,0,0
CMP_004477,Steel_Primary,0.0571,1.22,Low,0.61,55.0,-0.43,0,0
CMP_004478,NBFC,0.0871,1.02,High,0.16,18.3,-0.62,1,0
CMP_004479,Pharma,0.0589,0.88,Medium,0.34,63.5,-0.04,0,0
CMP_004480,Manufacturing_General,0.0557,0.92,Medium,0.45,33.4,-0.42,0,0
CMP_004481,IT_Services,-0.0069,0.84,Low,0.08,49.0,-0.39,0,0
CMP_004482,Pharma,0.031,0.81,Medium,0.47,50.7,-0.21,0,0
CMP_004483,Pharma,0.0479,0.65,Medium,0.49,58.8,0.02,0,0
CMP_004484,Textiles_Cotton,-0.0232,0.8,Medium,0.86,100.0,-0.6,0,1
CMP_004485,Real_Estate_Commercial,0.0665,1.2,Medium,0.37,40.6,0.1,0,0
CMP_004486,Manufacturing_General,0.0608,0.81,Medium,0.55,37.6,-0.1,0,0
CMP_004487,Steel_Primary,0.0426,1.56,Low,0.8,26.0,-0.14,0,0
CMP_004488,Infrastructure_Roads,0.107,0.84,Low,0.4,33.2,0.48,0,0
CMP_004489,Pharma,0.0667,0.69,Medium,0.44,52.2,0.06,0,0
CMP_004490,Textiles_Cotton,-0.0096,1.73,Medium,0.74,70.1,-0.75,0,0
CMP_004491,Real_Estate_Residential,0.0456,1.86,High,0.58,85.7,-0.09,0,0
CMP_004492,Pharma,0.0883,0.67,Medium,0.66,45.2,0.34,0,0
CMP_004493,Infrastructure_Roads,0.1265,1.04,Low,0.44,17.3,0.33,0,0
CMP_004494,Real_Estate_Commercial,0.1093,0.38,Medium,0.36,39.8,-0.15,0,0
CMP_004495,NBFC,0.1526,1.86,High,0.0,14.5,-0.89,1,0
CMP_004496,IT_Services,0.0806,1.17,Low,0.0,35.6,-0.4,0,0
CMP_004497,Manufacturing_General,0.0214,0.93,Medium,0.58,22.4,0.13,0,0
CMP_004498,Textiles_Cotton,0.0063,1.14,Medium,0.86,85.8,-0.53,0,0
CMP_004499,Cement,0.0781,1.07,Low,0.7,41.8,0.3,0,0
CMP_004500,NBFC,0.111,1.36,High,0.14,26.6,-0.65,0,0
CMP_004501,IT_Services,0.0097,0.73,Low,0.08,40.6,-0.74,0,0
CMP_004502,Steel_Secondary,0.0133,1.65,Medium,0.88,56.5,-0.42,0,0
CMP_004503,Manufacturing_General,0.0448,1.38,Medium,0.56,47.8,-0.45,0,0
CMP_004504,IT_Services,0.0727,1.3,Low,0.0,37.5,-0.06,0,0
CMP_004505,Steel_Secondary,0.0095,1.37,Medium,0.78,72.8,-0.55,0,0
CMP_004506,Real_Estate_Commercial,0.0784,1.25,Medium,0.33,23.9,0.41,1,0
CMP_004507,Manufacturing_General,0.0721,1.4,Medium,0.63,48.7,-0.27,0,0
CMP_004508,NBFC,0.1105,1.43,High,0.1,54.3,-0.63,1,0
CMP_004509,Chemical,-0.0047,1.76,Medium,0.67,62.6,-0.17,0,0
CMP_004510,Manufacturing_General,0.045,0.85,Medium,0.5,58.8,0.12,0,0
CMP_004511,IT_Services,0.0295,0.97,Low,0.0,32.7,-0.63,0,0
CMP_004512,Manufacturing_General,0.0564,0.73,Medium,0.48,35.3,-0.1,0,0
CMP_004513,NBFC,0.138,1.67,High,0.02,25.7,-0.62,1,0
CMP_004514,Pharma,0.0611,0.66,Medium,0.23,66.1,-0.32,1,0
CMP_004515,Cement,0.0586,1.36,Low,0.49,47.2,0.48,0,0
CMP_004516,Pharma,0.0578,0.99,Medium,0.48,59.5,-0.3,1,0
CMP_004517,FMCG_Distribution,0.025,1.15,Low,0.57,66.0,0.04,0,0
CMP_004518,Textiles_Cotton,0.0408,1.48,Medium,1.0,89.0,-0.63,1,0
CMP_004519,Manufacturing_General,0.0427,1.13,Medium,0.57,54.8,0.13,0,0
CMP_004520,FMCG_Distribution,0.0903,0.51,Low,0.58,47.7,0.39,0,0
CMP_004521,Pharma,0.0879,0.94,Medium,0.33,55.1,-0.46,0,0
CMP_004522,FMCG_Distribution,0.0895,1.08,Low,0.57,54.4,0.14,0,0
CMP_004523,NBFC,0.1126,1.99,High,0.28,27.2,-0.82,0,0
CMP_004524,Hospitals_Healthcare,0.1335,0.65,Low,0.31,19.8,0.74,0,0
CMP_004525,Cement,0.0871,1.17,Low,0.59,60.1,0.32,1,0
CMP_004526,Real_Estate_Commercial,0.0677,1.47,Medium,0.35,56.9,0.12,0,1
CMP_004527,Chemical,0.0161,1.35,Medium,0.67,85.5,-0.37,1,0
