Company_ID,GST_Filing_Delay_Days,GST_vs_Bank_Variance_Pct,GSTR_2A_3B_ITC_Mismatch_Pct,Historical_Defaults,Rating_Downgrades_Count,Payment_Delays_Days,Tax_Compliance_Score,Round_Trip_Transaction_Count,Cash_Deposit_Ratio,GST_Scrutiny_Notice_Flag,Default_Flag
CMP_003779,43,0.0308,0.0353,0,0,82,0.83,0,0.46,0,0
CMP_003780,0,0.0169,0.0572,0,0,18,0.95,0,0.214,0,0
CMP_003781,0,0.1271,0.0004,0,2,6,0.78,0,0.31,0,0
CMP_003782,0,0.1493,0.0582,0,0,2,0.85,1,0.216,0,0
CMP_003783,2,0.0956,0.0384,0,0,127,0.82,0,0.33,0,0
CMP_003784,15,0.0353,0.0671,0,1,0,0.88,0,0.305,0,0
CMP_003785,1,0.056,0.0747,0,0,16,0.89,0,0.161,0,0
CMP_003786,1,0.0272,0.1018,0,0,84,0.85,0,0.125,0,0
CMP_003787,10,0.1755,0.0783,0,0,20,0.81,0,0.068,0,0
CMP_003788,6,0.0949,0.0241,0,0,7,0.92,0,0.262,0,0
CMP_003789,3,0.1999,0.0216,0,0,10,0.69,0,0.449,0,0
CMP_003790,0,0.3189,0.263,1,2,3,0.63,0,0.331,0,1
CMP_003791,3,0.0871,0.0808,0,0,37,0.97,0,0.306,0,0
CMP_003792,1,0.0362,0.0464,0,0,15,0.97,0,0.621,1,0
CMP_003793,48,0.0712,0.0336,0,2,0,0.79,0,0.139,1,0
CMP_003794,0,0.1095,0.012,0,1,3,0.92,0,0.335,0,0
CMP_003795,3,0.0063,0.0019,0,0,74,0.95,0,0.352,0,0
CMP_003796,0,0.0696,0.0309,0,0,4,0.96,0,0.104,0,0
CMP_003797,26,0.1213,0.043,0,0,26,0.82,0,0.226,0,0
CMP_003798,3,0.0887,0.0223,0,0,15,0.95,0,0.226,0,0
CMP_003799,0,0.0397,0.0331,0,1,8,0.9,0,0.148,0,0
CMP_003800,1,0.1967,0.0129,0,1,9,0.9,0,0.268,0,0
CMP_003801,1,0.0587,0.0683,0,0,54,0.9,0,0.184,0,0
CMP_003802,13,0.0446,0.0315,0,0,77,0.87,0,0.366,0,0
CMP_003803,0,0.1644,0.0754,0,0,70,0.91,0,0.524,0,0
CMP_003804,0,0.0672,0.0594,0,0,33,0.8,0,0.257,0,0
CMP_003805,0,0.1648,0.0046,0,0,29,0.8,0,0.95,0,1
CMP_003806,3,0.0406,0.0069,0,0,17,0.93,0,0.217,0,0
CMP_003807,0,0.0808,0.0297,0,0,32,0.87,0,0.292,0,0
CMP_003808,3,0.0082,0.0223,0,0,24,1.0,0,0.175,0,0
CMP_003809,0,0.0513,0.0893,0,1,16,0.97,0,0.206,0,0
CMP_003810,3,0.0283,0.0608,0,0,35,0.85,0,0.47,0,0
CMP_003811,0,0.0119,0.0653,0,0,4,0.93,0,0.053,0,0
CMP_003812,1,0.2787,0.0843,0,0,26,0.73,0,0.201,1,0
CMP_003813,12,0.0121,0.0054,0,0,54,0.92,0,0.584,0,0
CMP_003814,18,0.1896,0.0999,0,0,100,0.76,0,0.307,0,0
CMP_003815,2,0.1212,0.0175,0,1,49,0.83,0,0.088,0,0
CMP_003816,2,0.0781,0.0776,0,1,17,0.85,0,0.197,0,0
CMP_003817,0,0.0329,0.0431,0,0,23,0.92,2,0.283,0,0
CMP_003818,0,0.0664,0.0414,0,0,7,0.87,0,0.306,1,0
CMP_003819,1,0.0799,0.0318,0,0,156,0.85,0,0.047,0,0
CMP_003820,30,0.0767,0.0684,0,0,65,0.86,0,0.145,0,0
CMP_003821,8,0.0789,0.0601,0,0,121,0.86,0,0.117,0,0
CMP_003822,1,0.0815,0.0385,0,0,29,1.0,0,0.421,0,0
CMP_003823,1,0.0353,0.0442,0,0,27,0.94,0,0.311,0,0
CMP_003824,61,0.3366,0.0811,0,1,169,0.45,4,0.193,0,0
CMP_003825,0,0.0697,0.0498,0,0,20,0.92,0,0.202,0,0
CMP_003826,2,0.1358,0.0911,0,1,16,0.79,0,0.114,0,0
CMP_003827,3,0.0536,0.0776,0,0,31,0.92,0,0.1,0,0
CMP_003828,20,0.0071,0.042,0,0,7,0.88,0,0.272,0,0
CMP_003829,2,0.0667,0.0197,0,0,78,0.92,0,0.236,0,0
CMP_003830,0,0.0388,0.0739,0,0,22,0.87,0,0.135,0,0
CMP_003831,1,0.043,0.0145,0,0,51,0.87,0,0.411,0,0
CMP_003832,0,0.0776,0.0668,0,0,46,0.89,0,0.274,0,0
CMP_003833,1,0.0672,0.003,0,0,36,0.94,0,0.122,0,0
CMP_003834,0,0.0307,0.099,0,0,117,0.91,0,0.092,0,0
CMP_003835,2,0.0271,0.008,0,0,2,0.91,1,0.186,0,0
CMP_003836,0,0.0332,0.0103,0,0,54,0.94,0,0.202,0,0
CMP_003837,0,0.1855,0.0172,0,1,14,0.85,0,0.285,0,0
CMP_003838,44,0.1918,0.1434,1,3,12,0.66,0,0.183,1,0
CMP_003839,0,0.0524,0.0701,0,0,1,0.97,0,0.409,0,0
CMP_003840,0,0.0312,0.0635,0,0,73,0.94,0,0.081,0,0
CMP_003841,10,0.1359,0.0326,0,0,28,0.75,0,0.226,0,0
CMP_003842,1,0.0599,0.0449,0,0,43,0.91,0,0.101,0,0
CMP_003843,0,0.1077,0.0608,0,0,153,0.82,0,0.236,0,0
CMP_003844,0,0.0612,0.0581,0,0,60,0.97,0,0.171,0,0
CMP_003845,3,0.1211,0.0246,0,1,14,0.83,0,0.383,0,0
CMP_003846,0,0.0376,0.1008,0,1,70,0.87,0,0.358,0,0
CMP_003847,3,0.0983,0.0195,0,0,14,0.81,0,0.13,0,0
CMP_003848,1,0.1108,0.0141,0,0,2,0.9,0,0.357,0,0
CMP_003849,6,0.0148,0.0647,0,1,70,1.0,0,0.204,0,0
CMP_003850,0,0.1561,0.0217,0,5,86,0.68,0,0.55,0,1
CMP_003851,1,0.1001,0.0535,0,0,81,0.89,0,0.167,0,0
CMP_003852,6,0.0071,0.0431,0,0,9,0.97,0,0.455,0,0
CMP_003853,3,0.1977,0.01,0,0,22,0.81,0,0.158,0,0
CMP_003854,2,0.0966,0.0631,0,0,9,0.87,0,0.433,0,0
CMP_003855,0,0.0437,0.0325,0,0,13,0.92,0,0.288,0,0
CMP_003856,1,0.043,0.1013,0,0,4,0.87,0,0.185,0,0
CMP_003857,0,0.0103,0.0478,0,0,46,0.94,0,0.116,0,0
CMP_003858,1,0.0526,0.0173,0,0,150,0.97,0,0.228,0,0
CMP_003859,2,0.1495,0.0318,0,0,120,0.83,0,0.213,0,0
CMP_003860,0,0.0645,0.0211,0,0,6,0.89,0,0.248,0,0
CMP_003861,100,0.329,0.0448,0,1,14,0.47,7,0.95,1,1
CMP_003862,14,0.1836,0.0372,0,0,23,0.75,0,0.244,0,0
CMP_003863,1,0.1172,0.0151,0,0,15,0.84,0,0.256,0,0
CMP_003864,11,0.1628,0.0397,0,0,34,0.87,0,0.302,1,0
CMP_003865,2,0.1469,0.0932,0,0,71,0.84,0,0.183,0,0
CMP_003866,0,0.0659,0.076,0,0,57,0.94,0,0.182,0,0
CMP_003867,0,0.0656,0.0534,0,0,33,0.95,0,0.301,0,0
CMP_003868,0,0.1443,0.0074,0,0,14,0.87,0,0.291,0,0
CMP_003869,1,0.066,0.0147,0,1,4,0.95,0,0.238,1,0
CMP_003870,4,0.3637,0.0256,0,2,39,0.7,0,0.185,0,0
CMP_003871,1,0.0502,0.0318,0,0,118,0.98,0,0.383,0,0
CMP_003872,47,0.1054,0.048,0,0,16,0.75,1,0.184,0,0
CMP_003873,0,0.0159,0.047,0,0,12,0.96,0,0.244,0,0
CMP_003874,23,0.3891,0.0674,1,3,91,0.57,1,0.23,1,1
CMP_003875,0,0.0064,0.0609,0,0,14,1.0,0,0.236,0,0
CMP_003876,1,0.0184,0.0505,0,0,61,1.0,0,0.233,0,0
CMP_003877,0,0.0234,0.0471,0,0,82,0.9,0,0.48,0,0
CMP_003878,8,0.0015,0.0094,0,1,93,0.91,0,0.121,1,0
CMP_003879,88,0.0378,0.027,0,0,72,0.73,0,0.284,1,0
CMP_003880,0,0.0339,0.0647,0,1,2,0.95,0,0.043,0,0
CMP_003881,0,0.1111,0.0858,0,0,30,0.95,0,0.247,0,0
CMP_003882,2,0.0669,0.0284,0,0,28,0.9,0,0.093,0,0
CMP_003883,0,0.0195,0.0697,0,0,35,0.94,0,0.252,0,0
CMP_003884,64,0.1544,0.0237,1,0,57,0.62,0,0.433,1,0
CMP_003885,3,0.1395,0.0287,0,0,96,0.76,0,0.224,0,0
CMP_003886,2,0.0635,0.0266,0,0,51,0.92,0,0.289,0,0
CMP_003887,29,0.1624,0.0782,0,1,74,0.78,0,0.467,0,0
CMP_003888,4,0.0415,0.05,0,0,12,0.89,0,0.646,0,0
CMP_003889,2,0.0953,0.0197,0,0,34,0.91,0,0.208,0,0
CMP_003890,1,0.0306,0.0929,0,0,30,0.95,0,0.125,0,0
CMP_003891,0,0.1719,0.0371,1,1,25,0.73,2,0.367,0,1
CMP_003892,0,0.1786,0.0823,0,2,39,0.86,0,0.274,0,1
CMP_003893,3,0.0408,0.069,1,1,189,0.98,0,0.217,0,0
CMP_003894,0,0.049,0.0376,0,0,38,0.99,0,0.171,0,0
CMP_003895,20,0.0606,0.0282,0,0,20,0.9,0,0.223,0,0
CMP_003896,135,0.0107,0.0163,0,0,44,0.6,0,0.149,0,0
CMP_003897,55,0.0383,0.0735,0,0,19,0.79,0,0.35,1,0
CMP_003898,2,0.0286,0.0196,0,0,13,0.94,0,0.12,0,0
CMP_003899,0,0.0342,0.0286,0,0,28,0.89,0,0.307,0,0
CMP_003900,6,0.1,0.0757,0,0,24,0.93,0,0.268,0,0
CMP_003901,132,0.2179,0.0491,0,0,195,0.5,1,0.531,0,0
CMP_003902,0,0.0705,0.033,0,1,256,0.86,0,0.274,0,0
CMP_003903,0,0.2039,0.0098,0,1,26,0.86,0,0.338,0,0
CMP_003904,12,0.0106,0.0389,0,0,2,0.91,0,0.435,0,0
CMP_003905,3,0.1238,0.033,0,0,10,0.81,0,0.045,0,0
CMP_003906,0,0.0774,0.0349,0,0,117,0.92,0,0.026,0,0
CMP_003907,0,0.1607,0.0698,1,2,11,0.88,0,0.237,0,0
CMP_003908,3,0.0062,0.0229,0,1,42,0.92,0,0.128,0,0
CMP_003909,0,0.0771,0.0265,0,1,2,0.82,0,0.31,0,0
CMP_003910,3,0.0153,0.0163,1,1,33,0.92,0,0.297,0,0
CMP_003911,13,0.0833,0.1047,0,0,33,0.83,0,0.254,0,0
CMP_003912,0,0.1829,0.0114,0,0,69,0.81,0,0.173,0,0
CMP_003913,2,0.0903,0.0044,0,0,40,0.96,0,0.337,0,0
CMP_003914,0,0.049,0.0528,0,0,32,0.93,0,0.317,0,0
CMP_003915,0,0.0407,0.0773,0,0,42,0.92,0,0.274,0,0
CMP_003916,0,0.0275,0.0564,0,1,53,0.89,0,0.152,0,0
CMP_003917,7,0.0286,0.0437,0,0,82,0.85,0,0.357,0,0
CMP_003918,0,0.0708,0.0418,0,0,89,0.9,0,0.435,0,0
CMP_003919,1,0.0112,0.0378,0,0,5,0.97,0,0.353,0,0
CMP_003920,0,0.0318,0.0612,0,0,179,1.0,0,0.177,0,0
CMP_003921,2,0.1026,0.054,0,0,33,0.92,0,0.205,0,0
CMP_003922,0,0.083,0.0195,0,0,11,0.85,0,0.157,0,0
CMP_003923,12,0.2995,0.0548,0,0,44,0.73,0,0.335,1,0
CMP_003924,3,0.0442,0.0468,0,0,18,0.94,0,0.483,0,0
CMP_003925,15,0.0953,0.0523,0,0,55,0.87,0,0.229,0,0
CMP_003926,1,0.0317,0.0435,0,0,249,0.87,0,0.428,0,0
CMP_003927,67,0.0805,0.0448,1,1,73,0.72,0,0.252,0,0
CMP_003928,1,0.0481,0.0456,0,0,67,0.98,0,0.363,0,0
CMP_003929,6,0.1473,0.0378,0,0,25,0.85,0,0.191,0,0
CMP_003930,1,0.0338,0.0395,0,2,32,0.89,0,0.182,0,0
CMP_003931,0,0.0351,0.0621,0,0,11,0.94,0,0.231,0,0
CMP_003932,3,0.0868,0.0155,0,0,17,0.91,0,0.724,0,0
CMP_003933,0,0.02,0.0006,0,0,61,0.93,0,0.131,0,0
CMP_003934,64,0.0289,0.0189,0,0,99,0.83,0,0.323,1,0
CMP_003935,10,0.1055,0.0333,0,0,3,0.84,0,0.127,0,0
CMP_003936,4,0.008,0.0409,0,0,94,0.92,0,0.211,0,0
CMP_003937,0,0.2585,0.0464,0,1,18,0.69,0,0.541,0,0
CMP_003938,0,0.1076,0.0217,1,0,10,0.85,0,0.21,0,0
CMP_003939,1,0.0775,0.0427,0,0,21,0.88,0,0.282,0,0
CMP_003940,12,0.0289,0.0208,1,0,43,0.92,0,0.147,0,0
CMP_003941,1,0.0254,0.0144,0,1,32,0.98,0,0.61,0,0
CMP_003942,11,0.2825,0.2227,0,1,17,0.74,0,0.268,1,1
CMP_003943,102,0.2419,0.2963,1,0,221,0.51,0,0.569,1,1
CMP_003944,3,0.0025,0.0022,0,0,37,0.92,0,0.167,0,0
CMP_003945,0,0.1394,0.0008,1,1,98,0.77,0,0.188,0,0
CMP_003946,2,0.1417,0.0556,1,1,130,0.76,0,0.273,0,0
CMP_003947,95,0.0744,0.0823,0,0,21,0.68,0,0.371,1,0
CMP_003948,3,0.0651,0.0345,0,1,8,0.92,0,0.252,0,0
CMP_003949,7,0.0794,0.0386,0,0,59,0.96,0,0.312,0,0
CMP_003950,0,0.0634,0.0422,0,0,15,0.96,0,0.186,0,0
CMP_003951,2,0.2414,0.0206,0,0,28,0.71,0,0.456,1,0
CMP_003952,1,0.1089,0.0378,0,0,6,0.93,0,0.473,0,0
CMP_003953,1,0.0595,0.074,0,0,73,0.87,0,0.229,0,0
CMP_003954,48,0.019,0.0001,0,0,85,0.8,0,0.21,0,0
CMP_003955,3,0.1248,0.0097,0,1,35,0.89,0,0.551,0,0
CMP_003956,81,0.104,0.0299,0,0,32,0.65,0,0.172,1,0
CMP_003957,3,0.3301,0.0449,0,0,211,0.68,0,0.415,0,0
CMP_003958,3,0.0689,0.0514,0,0,17,0.9,0,0.224,0,0
CMP_003959,1,0.113,0.0928,0,1,55,0.78,0,0.198,0,0
CMP_003960,29,0.0308,0.0462,0,0,5,0.92,0,0.072,0,0
CMP_003961,9,0.0362,0.0132,0,0,5,0.91,0,0.278,0,0
CMP_003962,0,0.0572,0.0385,0,0,134,0.9,0,0.236,0,0
CMP_003963,11,0.0033,0.0804,0,0,42,0.93,0,0.646,0,0
CMP_003964,0,0.0304,0.0349,0,0,1,0.91,0,0.231,0,0
CMP_003965,7,0.123,0.0321,0,0,46,0.79,0,0.066,0,0
CMP_003966,3,0.0737,0.0352,0,0,2,0.88,0,0.326,0,0
CMP_003967,40,0.027,0.0786,0,0,58,0.87,0,0.268,1,0
CMP_003968,1,0.0773,0.0081,0,0,2,0.86,0,0.469,0,0
CMP_003969,97,0.0409,0.0936,0,0,15,0.75,0,0.167,1,0
CMP_003970,0,0.0356,0.0332,0,0,26,0.97,0,0.52,0,0
CMP_003971,3,0.0521,0.0298,0,0,36,0.91,0,0.17,0,0
CMP_003972,1,0.0794,0.0157,0,0,12,0.91,0,0.293,0,0
CMP_003973,0,0.0406,0.006,0,0,36,1.0,0,0.276,0,0
CMP_003974,0,0.0646,0.0302,0,0,43,0.91,0,0.17,0,0
CMP_003975,0,0.0798,0.0765,0,0,15,0.96,0,0.525,0,0
CMP_003976,2,0.0718,0.0265,0,0,60,0.91,0,0.128,0,0
CMP_003977,70,0.0799,0.0385,0,0,44,0.64,0,0.058,0,0
CMP_003978,172,0.0912,0.0267,0,0,115,0.44,0,0.252,0,0
CMP_003979,137,0.0733,0.0488,0,0,29,0.61,0,0.228,1,0
CMP_003980,0,0.1119,0.0199,0,0,18,0.88,0,0.457,1,0
CMP_003981,1,0.0732,0.0152,0,1,0,0.89,0,0.269,0,0
CMP_003982,3,0.1227,0.0542,0,0,56,0.87,0,0.318,0,0
CMP_003983,11,0.0811,0.0455,0,0,136,0.86,0,0.133,0,0
CMP_003984,3,0.0866,0.0201,0,0,4,0.92,0,0.185,0,0
CMP_003985,2,0.1813,0.0431,0,0,270,0.78,0,0.187,0,0
CMP_003986,171,0.0513,0.0917,0,0,42,0.5,0,0.28,0,0
CMP_003987,2,0.1429,0.0727,0,0,13,0.93,0,0.087,0,0
CMP_003988,3,0.1863,0.0692,0,0,225,0.84,0,0.212,0,0
CMP_003989,2,0.0245,0.0418,0,0,181,0.88,0,0.429,0,0
CMP_003990,0,0.0891,0.0617,0,0,1,0.94,0,0.19,0,0
CMP_003991,1,0.0779,0.0429,0,0,177,0.9,0,0.182,0,0
CMP_003992,0,0.0781,0.0203,0,0,11,0.9,0,0.129,0,0
CMP_003993,0,0.0176,0.0019,0,0,54,0.95,0,0.192,0,0
CMP_003994,2,0.028,0.0766,0,2,13,0.9,0,0.079,0,0
CMP_003995,2,0.0253,0.0866,0,0,24,0.9,0,0.105,0,0
CMP_003996,1,0.1069,0.0353,0,0,16,0.94,0,0.246,0,0
CMP_003997,0,0.067,0.0152,0,0,63,0.91,0,0.225,0,0
CMP_003998,0,0.0073,0.0568,0,0,47,1.0,0,0.124,0,0
CMP_003999,0,0.0471,0.0522,0,0,70,0.86,1,0.248,0,0
CMP_004000,1,0.2501,0.0053,1,0,212,0.66,0,0.274,1,0
CMP_004001,7,0.0661,0.0276,0,0,5,0.93,0,0.406,0,0
CMP_004002,2,0.1234,0.0478,0,0,36,0.86,1,0.062,0,0
CMP_004003,36,0.0347,0.007,0,0,113,0.85,0,0.277,1,0
CMP_004004,52,0.0745,0.0034,0,0,30,0.81,0,0.23,0,0
CMP_004005,0,0.2135,0.0849,0,1,146,0.87,0,0.186,0,0
CMP_004006,0,0.1185,0.0283,0,0,0,0.91,0,0.239,0,0
CMP_004007,2,0.0204,0.0175,0,0,106,1.0,0,0.307,0,0
CMP_004008,0,0.0293,0.1271,0,0,2,0.83,0,0.437,0,0
CMP_004009,2,0.0586,0.0696,0,0,2,0.87,0,0.177,0,0
CMP_004010,0,0.0575,0.0184,0,0,16,0.96,0,0.25,0,0
CMP_004011,1,0.1386,0.0621,0,0,68,0.89,0,0.279,0,0
CMP_004012,1,0.028,0.0082,0,0,2,1.0,0,0.393,0,0
CMP_004013,80,0.0041,0.0304,0,0,121,0.76,0,0.215,1,0
CMP_004014,0,0.019,0.0149,0,0,8,1.0,0,0.439,0,0
CMP_004015,13,0.0936,0.0526,0,0,2,0.93,0,0.261,0,0
CMP_004016,0,0.0495,0.0897,0,0,28,0.96,0,0.328,0,0
CMP_004017,0,0.4081,0.0108,0,0,105,0.62,0,0.647,0,0
CMP_004018,0,0.0758,0.0957,0,0,174,1.0,0,0.349,0,0
CMP_004019,0,0.0793,0.0667,1,0,17,0.81,0,0.261,0,0
CMP_004020,0,0.0845,0.057,0,0,71,0.86,0,0.326,0,0
CMP_004021,118,0.1922,0.0184,0,1,12,0.53,0,0.332,1,0
CMP_004022,3,0.1083,0.015,0,0,57,0.92,0,0.231,0,0
CMP_004023,3,0.0061,0.0144,0,0,1,0.92,0,0.354,0,0
CMP_004024,3,0.0612,0.0341,0,0,19,0.87,0,0.306,0,0
CMP_004025,1,0.0054,0.0624,0,0,69,0.9,0,0.401,0,0
CMP_004026,7,0.1023,0.0228,0,0,6,0.85,0,0.235,0,0
CMP_004027,1,0.0407,0.0489,0,1,33,0.91,0,0.239,0,0
CMP_004028,1,0.0613,0.0738,0,1,79,0.93,0,0.126,0,0
CMP_004029,95,0.0692,0.0049,0,0,9,0.67,0,0.167,1,0
CMP_004030,21,0.0259,0.02,0,0,65,0.81,0,0.341,1,0
CMP_004031,1,0.1931,0.0052,0,1,28,0.84,0,0.258,0,0
CMP_004032,3,0.1033,0.002,0,0,20,0.86,0,0.316,0,0
CMP_004033,2,0.2949,0.06,0,0,112,0.73,0,0.574,0,0
CMP_004034,1,0.119,0.0749,0,0,70,0.91,0,0.197,0,0
CMP_004035,2,0.1153,0.0612,0,0,24,0.8,0,0.528,0,0
CMP_004036,12,0.024,0.0444,0,0,12,0.96,0,0.56,0,0
CMP_004037,48,0.0647,0.0432,0,1,45,0.7,0,0.114,1,0
CMP_004038,2,0.0934,0.0045,0,1,40,0.83,0,0.375,0,0
CMP_004039,3,0.0868,0.0509,0,0,3,0.9,0,0.099,0,0
CMP_004040,1,0.0107,0.0259,0,0,32,1.0,0,0.518,0,0
CMP_004041,1,0.0476,0.0334,0,0,61,0.91,0,0.248,0,0
CMP_004042,0,0.2687,0.0619,0,1,5,0.81,0,0.037,0,0
CMP_004043,2,0.0593,0.0772,0,0,62,0.93,0,0.519,0,0
CMP_004044,1,0.2165,0.0336,0,0,32,0.8,0,0.14,0,0
CMP_004045,0,0.0021,0.0141,0,0,29,0.99,0,0.261,0,0
CMP_004046,1,0.0309,0.1201,0,0,44,0.9,0,0.245,0,0
CMP_004047,2,0.0144,0.0484,0,0,24,0.92,1,0.095,0,0
CMP_004048,41,0.0933,0.0124,0,0,15,0.82,0,0.442,0,0
CMP_004049,4,0.0407,0.0241,0,1,24,0.94,1,0.314,0,0
CMP_004050,1,0.2538,0.0283,0,3,102,0.7,2,0.243,1,0
CMP_004051,0,0.1189,0.0587,0,0,34,0.96,0,0.345,1,0
CMP_004052,22,0.0935,0.0419,0,0,29,0.9,0,0.257,0,0
CMP_004053,6,0.0687,0.0109,0,0,54,0.97,0,0.101,0,0
CMP_004054,2,0.0979,0.036,1,0,30,0.87,1,0.101,0,0
CMP_004055,2,0.0439,0.0392,0,1,16,0.85,0,0.186,0,0
CMP_004056,1,0.3079,0.0356,0,0,55,0.68,3,0.327,0,1
CMP_004057,0,0.0015,0.0492,0,0,55,0.95,0,0.254,0,0
CMP_004058,0,0.0194,0.0624,0,0,73,0.95,0,0.551,0,0
CMP_004059,3,0.0393,0.0767,0,0,37,0.97,0,0.324,0,0
CMP_004060,138,0.2779,0.0238,1,2,41,0.33,0,0.452,0,0
CMP_004061,3,0.1792,0.0453,0,1,147,0.69,0,0.198,0,0
CMP_004062,0,0.0995,0.0151,1,1,25,0.87,0,0.138,0,0
CMP_004063,0,0.1644,0.0395,0,1,184,0.9,0,0.243,0,0
CMP_004064,0,0.142,0.0384,0,0,22,0.87,0,0.37,0,0
CMP_004065,0,0.0958,0.0459,0,0,178,0.9,0,0.17,0,0
CMP_004066,0,0.0095,0.009,0,2,3,0.92,0,0.287,0,0
CMP_004067,3,0.1073,0.0165,0,0,26,0.82,0,0.519,0,0
CMP_004068,3,0.1257,0.0038,0,0,10,0.94,0,0.399,0,0
CMP_004069,3,0.0556,0.0566,0,0,152,0.99,0,0.431,0,0
CMP_004070,1,0.1444,0.034,0,1,172,0.76,0,0.421,0,1
CMP_004071,1,0.0583,0.0103,0,1,60,0.9,0,0.451,0,0
CMP_004072,0,0.0858,0.0529,0,0,97,0.93,0,0.408,0,0
CMP_004073,2,0.0598,0.0335,0,0,97,0.91,0,0.393,0,0
CMP_004074,36,0.0338,0.021,0,0,8,0.87,0,0.39,0,0
CMP_004075,1,0.047,0.0896,0,0,18,0.85,0,0.133,0,0
CMP_004076,1,0.1975,0.0557,0,1,2,0.85,0,0.343,0,0
CMP_004077,2,0.069,0.0197,0,1,23,0.91,0,0.274,0,0
CMP_004078,0,0.2084,0.0138,0,0,63,0.74,0,0.057,0,0
CMP_004079,1,0.0936,0.0193,0,0,72,0.92,0,0.312,0,0
CMP_004080,1,0.0422,0.0257,0,0,22,0.96,0,0.332,0,0
CMP_004081,1,0.0836,0.0711,0,0,10,0.99,0,0.194,0,0
CMP_004082,3,0.1101,0.0475,0,0,1,0.88,0,0.496,0,0
CMP_004083,1,0.129,0.033,0,0,13,0.78,0,0.191,0,0
CMP_004084,65,0.0769,0.0258,0,0,5,0.78,0,0.317,0,0
CMP_004085,0,0.0108,0.0496,0,0,175,0.96,0,0.266,0,0
CMP_004086,3,0.0323,0.0108,0,0,6,0.85,0,0.116,0,0
CMP_004087,0,0.1112,0.0364,0,1,88,0.9,0,0.387,0,0
CMP_004088,1,0.0091,0.0451,0,1,19,0.9,0,0.226,0,0
CMP_004089,100,0.1279,0.0018,0,0,53,0.57,0,0.268,0,0
CMP_004090,0,0.1179,0.0134,0,0,30,0.92,0,0.093,0,0
CMP_004091,0,0.0624,0.099,0,0,2,1.0,0,0.144,0,0
CMP_004092,1,0.1035,0.0558,0,0,95,0.87,0,0.063,0,0
CMP_004093,2,0.1626,0.0111,0,1,149,0.86,0,0.122,0,0
CMP_004094,0,0.1188,0.0175,0,0,21,0.84,0,0.35,1,0
CMP_004095,0,0.1163,0.0391,0,1,7,0.82,0,0.119,0,0
CMP_004096,0,0.0232,0.1092,0,0,3,1.0,0,0.168,0,0
CMP_004097,0,0.0813,0.0667,0,0,63,1.0,0,0.137,0,0
CMP_004098,0,0.0259,0.0727,0,0,57,0.86,0,0.228,0,0
CMP_004099,3,0.0739,0.0519,0,1,18,0.94,0,0.233,1,0
CMP_004100,0,0.0383,0.0105,0,0,18,0.9,0,0.503,0,0
CMP_004101,27,0.0677,0.0879,0,0,40,0.78,0,0.268,0,0
CMP_004102,0,0.064,0.0656,0,0,12,0.84,0,0.155,0,0
CMP_004103,0,0.0436,0.0783,0,0,0,0.85,0,0.154,0,0
CMP_004104,3,0.0336,0.091,0,0,27,0.89,0,0.214,0,0
CMP_004105,0,0.0025,0.0867,0,0,87,0.93,0,0.259,0,0
CMP_004106,3,0.0785,0.0395,0,0,87,0.88,0,0.626,0,0
CMP_004107,158,0.1882,0.0482,0,0,138,0.33,0,0.173,1,0
CMP_004108,16,0.0501,0.0458,0,0,38,0.92,0,0.531,0,0
CMP_004109,1,0.2518,0.0308,0,0,2,0.82,0,0.081,1,0
CMP_004110,27,0.0406,0.0516,0,0,28,0.8,0,0.094,0,0
CMP_004111,17,0.0034,0.0121,1,0,0,0.78,0,0.058,0,0
CMP_004112,3,0.0071,0.0012,0,1,139,0.91,0,0.261,0,0
CMP_004113,19,0.0442,0.0108,1,0,50,0.82,0,0.285,0,0
CMP_004114,55,0.0629,0.0775,0,0,0,0.72,0,0.411,0,0
CMP_004115,0,0.1499,0.0025,0,0,186,0.87,0,0.264,0,0
CMP_004116,3,0.0072,0.1018,0,0,28,0.89,0,0.2,0,0
CMP_004117,0,0.0247,0.0675,0,1,7,0.87,1,0.172,0,0
CMP_004118,10,0.1487,0.0697,1,0,67,0.81,0,0.236,0,0
CMP_004119,3,0.1258,0.001,0,1,9,0.79,0,0.259,0,0
CMP_004120,2,0.2318,0.0248,1,1,21,0.7,0,0.186,1,0
CMP_004121,0,0.0483,0.0496,0,0,3,0.91,0,0.065,0,0
CMP_004122,3,0.052,0.0415,0,0,62,0.84,0,0.272,0,0
CMP_004123,35,0.2443,0.0806,1,1,16,0.58,0,0.586,1,1
CMP_004124,2,0.0056,0.0278,0,0,74,0.91,0,0.1,0,0
CMP_004125,3,0.1826,0.0577,0,0,49,0.83,0,0.397,0,0
CMP_004126,0,0.0797,0.0152,0,0,18,0.91,0,0.408,0,0
CMP_004127,0,0.1169,0.0147,0,0,238,0.95,0,0.247,0,0
CMP_004128,1,0.0506,0.0862,1,0,13,0.88,0,0.306,1,0
CMP_004129,0,0.1334,0.0405,0,0,76,0.83,0,0.23,0,0
CMP_004130,1,0.0318,0.0448,0,0,8,0.94,0,0.201,0,0
CMP_004131,1,0.0176,0.0181,0,0,16,0.92,0,0.315,0,0
CMP_004132,11,0.0364,0.0125,0,0,5,0.91,0,0.378,0,0
CMP_004133,24,0.0695,0.023,0,0,98,0.85,0,0.506,0,0
CMP_004134,0,0.1771,0.0759,0,0,34,0.81,0,0.471,0,0
