Company_ID,Litigation_Count,NCLT_Active_Flag,Fraud_Keywords_Count,Negative_News_Sentiment,Promoter_Disputes_Flag,Governance_Issues_Flag,Related_Party_Anomaly_Flag,DIN_Disqualification_Flag,Auditor_Qualified_Opinion_Flag,SARFAESI_Action_Flag,Default_Flag
CMP_003756,0,0,0,-0.27,0,0,0,0,0,0,0
CMP_003757,0,0,0,-0.47,0,0,0,0,0,0,0
CMP_003758,0,0,0,-0.17,0,0,0,0,0,0,0
CMP_003759,1,0,0,-0.24,0,0,0,0,0,0,0
CMP_003760,0,0,0,-0.22,0,0,0,0,0,0,0
CMP_003761,0,0,0,-0.52,0,0,0,0,0,0,0
CMP_003762,1,0,0,-0.45,0,0,0,0,0,0,0
CMP_003763,4,0,0,-0.64,0,0,0,0,0,0,0
CMP_003764,0,0,0,-0.4,0,0,0,0,0,0,0
CMP_003765,2,0,0,-0.54,1,1,0,0,0,0,0
CMP_003766,3,0,0,-0.87,0,1,0,0,1,1,1
CMP_003767,0,0,0,-0.1,0,0,0,0,0,0,0
CMP_003768,0,0,0,-0.18,0,0,0,0,0,0,0
CMP_003769,0,0,0,-0.15,0,0,0,0,0,0,0
CMP_003770,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_003771,0,0,0,-0.22,0,0,0,0,0,0,0
CMP_003772,0,0,0,-0.19,0,0,0,0,0,0,0
CMP_003773,0,0,0,-0.56,0,0,0,0,0,0,0
CMP_003774,0,0,0,-0.44,0,0,0,0,0,0,0
CMP_003775,0,0,0,-0.24,0,0,0,0,0,0,0
CMP_003776,1,0,0,-0.23,0,0,0,0,0,0,0
CMP_003777,0,0,0,-0.19,0,0,0,0,0,0,0
CMP_003778,1,0,0,-0.46,0,0,0,0,0,0,0
CMP_003779,0,0,0,0.18,0,0,0,0,0,0,0
CMP_003780,0,0,0,-0.15,0,0,0,0,0,0,0
CMP_003781,2,0,0,-0.92,0,0,0,0,0,0,0
CMP_003782,0,0,0,-0.47,0,1,0,0,0,0,0
CMP_003783,0,0,0,-0.46,0,0,0,0,0,0,0
CMP_003784,1,0,0,-0.15,0,0,0,0,0,0,0
CMP_003785,0,0,0,-0.58,0,0,0,0,0,0,0
CMP_003786,0,0,0,-0.45,0,0,0,0,0,0,0
CMP_003787,0,0,0,-0.38,0,0,0,0,0,0,0
CMP_003788,0,0,0,-0.17,0,0,0,0,0,0,0
CMP_003789,0,0,0,-0.55,0,0,0,0,0,0,0
CMP_003790,2,0,0,-1.0,1,0,0,1,0,0,1
CMP_003791,0,0,0,-0.48,0,0,0,0,0,0,0
CMP_003792,0,0,0,-0.26,0,0,0,0,0,0,0
CMP_003793,0,0,0,-0.43,0,0,0,0,0,0,0
CMP_003794,0,0,0,-0.28,0,0,0,0,0,0,0
CMP_003795,0,0,0,-0.15,0,0,0,0,0,0,0
CMP_003796,0,0,0,-0.01,0,0,0,0,0,0,0
CMP_003797,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_003798,0,0,0,0.09,0,0,0,0,0,0,0
CMP_003799,0,0,0,-0.21,0,0,0,0,0,0,0
CMP_003800,0,0,0,-0.68,0,0,0,0,0,0,0
CMP_003801,0,0,0,-0.2,0,0,0,0,0,0,0
CMP_003802,0,0,0,-0.34,0,0,0,0,0,0,0
CMP_003803,5,0,0,-0.61,0,0,0,0,0,0,0
CMP_003804,0,0,0,-0.71,0,0,0,0,0,0,0
CMP_003805,3,0,0,-0.77,0,0,0,0,0,0,1
CMP_003806,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_003807,0,0,0,-0.02,0,0,0,0,0,0,0
CMP_003808,0,0,0,-0.24,0,0,0,0,0,0,0
CMP_003809,0,0,0,-0.45,0,0,0,0,0,0,0
CMP_003810,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_003811,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_003812,3,1,0,-0.8,0,0,0,0,0,0,0
CMP_003813,0,0,0,-0.34,0,0,0,0,0,0,0
CMP_003814,0,0,0,-0.42,0,0,0,0,1,0,0
CMP_003815,0,0,0,-0.66,0,0,0,0,0,0,0
CMP_003816,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_003817,0,0,0,-0.12,0,0,0,0,0,0,0
CMP_003818,0,0,0,-0.53,0,0,0,0,0,0,0
CMP_003819,0,0,0,-0.44,0,0,1,0,0,0,0
CMP_003820,0,0,0,-0.44,0,0,0,0,0,0,0
CMP_003821,0,0,0,-0.31,0,0,0,0,0,0,0
CMP_003822,0,0,0,-0.22,0,0,0,0,0,0,0
CMP_003823,0,0,0,-0.22,0,0,0,0,0,0,0
CMP_003824,1,0,0,-0.8,0,0,0,0,0,0,0
CMP_003825,0,0,0,-0.61,0,0,0,0,1,0,0
CMP_003826,0,0,0,-0.79,0,0,0,0,0,0,0
CMP_003827,0,0,0,-0.72,0,0,0,0,0,0,0
CMP_003828,0,0,0,-0.2,0,0,1,0,0,0,0
CMP_003829,0,0,0,-0.4,0,0,0,0,0,0,0
CMP_003830,0,0,0,-0.39,0,0,0,0,0,0,0
CMP_003831,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_003832,0,0,0,-0.27,0,0,1,0,0,0,0
CMP_003833,0,0,0,0.07,0,0,0,0,0,0,0
CMP_003834,0,0,0,-0.56,0,0,0,0,0,0,0
CMP_003835,0,0,0,-0.04,0,0,1,0,0,0,0
CMP_003836,0,0,0,-0.62,0,0,0,0,0,0,0
CMP_003837,0,0,0,-0.31,0,0,0,0,0,0,0
CMP_003838,1,1,4,-0.85,0,1,0,1,0,0,0
CMP_003839,0,0,0,0.0,0,0,0,0,0,0,0
CMP_003840,0,0,0,-0.48,0,0,0,0,0,0,0
CMP_003841,1,0,0,-0.77,0,1,0,0,0,0,0
CMP_003842,0,0,0,-0.21,0,0,0,0,0,0,0
CMP_003843,0,0,0,-0.69,0,0,0,0,0,0,0
CMP_003844,1,0,0,-0.33,0,0,0,0,0,0,0
CMP_003845,0,0,0,-0.3,0,1,0,0,0,0,0
CMP_003846,1,0,0,-0.57,0,1,0,0,0,0,0
CMP_003847,0,0,0,-0.58,0,0,0,0,0,0,0
CMP_003848,0,0,0,-0.56,0,0,0,0,0,0,0
CMP_003849,1,0,0,-0.29,0,0,0,0,0,0,0
CMP_003850,1,0,1,-0.72,0,0,1,1,0,0,1
CMP_003851,0,0,0,-0.31,0,0,0,0,0,0,0
CMP_003852,0,0,0,-0.01,0,0,0,0,0,0,0
CMP_003853,0,0,0,-0.24,0,0,0,0,0,0,0
CMP_003854,1,0,0,-0.11,0,0,0,0,1,0,0
CMP_003855,0,0,0,-0.09,0,0,0,0,0,0,0
CMP_003856,0,0,0,-0.34,0,0,0,0,0,0,0
CMP_003857,0,0,0,-0.17,0,0,0,0,0,0,0
CMP_003858,0,0,0,-0.45,0,0,0,0,0,0,0
CMP_003859,1,0,0,-0.47,0,0,0,0,0,0,0
CMP_003860,0,0,0,-0.4,0,0,0,0,0,0,0
CMP_003861,2,0,0,-0.81,0,0,0,0,0,1,1
CMP_003862,0,0,0,-0.64,0,0,0,0,0,0,0
CMP_003863,0,0,0,-0.66,0,0,0,0,0,0,0
CMP_003864,0,0,0,-0.02,0,0,0,0,0,0,0
CMP_003865,0,0,0,-0.55,0,0,0,0,0,0,0
CMP_003866,0,0,0,-0.7,0,0,0,0,0,0,0
CMP_003867,0,0,0,-0.59,0,0,0,0,0,0,0
CMP_003868,1,0,0,-0.57,0,1,0,0,0,0,0
CMP_003869,0,0,0,-0.2,0,0,0,0,0,0,0
CMP_003870,2,0,0,-0.77,0,1,0,0,0,1,0
CMP_003871,0,0,0,-0.32,0,0,0,0,0,0,0
CMP_003872,0,0,0,-0.57,0,0,0,0,0,0,0
CMP_003873,0,0,0,-0.1,0,0,0,0,0,0,0
CMP_003874,2,0,0,-0.46,0,0,1,0,0,1,1
CMP_003875,0,0,0,-0.09,0,0,0,0,0,0,0
CMP_003876,0,0,0,-0.6,0,0,0,0,0,0,0
CMP_003877,0,0,0,-0.18,0,0,0,0,0,0,0
CMP_003878,0,0,0,-0.27,0,0,1,0,0,0,0
CMP_003879,0,0,0,-0.44,0,0,0,0,0,0,0
CMP_003880,0,0,0,-0.36,0,0,0,0,0,0,0
CMP_003881,0,0,0,-0.23,0,0,0,0,0,0,0
CMP_003882,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_003883,0,0,0,-0.53,0,0,0,0,0,0,0
CMP_003884,1,0,0,-0.49,0,0,0,0,0,0,0
CMP_003885,2,0,0,-0.52,0,0,0,0,0,0,0
CMP_003886,0,0,0,-0.65,0,0,0,0,0,0,0
CMP_003887,0,0,0,-0.28,0,0,0,0,0,0,0
CMP_003888,0,0,0,-0.4,0,0,0,0,0,0,0
CMP_003889,1,0,0,-0.2,0,0,0,0,0,0,0
CMP_003890,0,0,0,-0.26,0,0,0,0,0,0,0
CMP_003891,4,0,0,-0.92,1,0,0,0,0,0,1
CMP_003892,2,0,0,-0.53,0,0,0,0,0,0,1
CMP_003893,1,0,0,-0.66,0,0,0,0,0,0,0
CMP_003894,0,0,0,-0.07,0,0,0,0,0,0,0
CMP_003895,0,0,0,-0.0,0,0,0,0,0,0,0
CMP_003896,0,0,0,-0.46,0,0,0,0,0,0,0
CMP_003897,0,0,0,-0.24,0,0,0,0,0,0,0
CMP_003898,0,0,0,-0.46,0,0,0,0,0,0,0
CMP_003899,0,0,0,-0.2,0,0,0,0,0,0,0
CMP_003900,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_003901,2,0,0,-0.79,0,0,0,0,0,0,0
CMP_003902,0,0,0,-0.4,0,0,0,0,0,0,0
CMP_003903,0,0,0,-0.52,0,0,0,0,0,0,0
CMP_003904,0,0,0,-0.57,0,0,0,0,1,0,0
CMP_003905,1,0,0,-0.33,0,0,0,0,0,0,0
CMP_003906,0,0,0,-0.41,0,0,0,0,0,0,0
CMP_003907,0,0,0,-0.5,0,1,0,0,0,0,0
CMP_003908,1,0,0,-0.51,0,0,0,0,0,0,0
CMP_003909,1,0,0,-0.51,0,0,0,0,0,0,0
CMP_003910,0,0,0,-0.55,0,0,0,0,0,0,0
CMP_003911,0,0,0,-0.48,0,0,0,0,0,0,0
CMP_003912,0,0,0,-0.7,0,0,0,0,1,0,0
CMP_003913,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_003914,0,0,0,-0.26,0,0,0,0,0,0,0
CMP_003915,1,0,0,-0.33,0,0,0,0,0,0,0
CMP_003916,0,0,0,-0.3,0,0,0,0,0,0,0
CMP_003917,1,0,0,-0.51,0,0,0,0,0,1,0
CMP_003918,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_003919,0,0,0,-0.52,0,0,0,0,0,0,0
CMP_003920,0,0,0,-0.67,0,0,0,0,0,0,0
CMP_003921,0,0,0,-0.26,0,0,0,0,0,0,0
CMP_003922,0,0,0,-0.51,0,0,0,0,0,0,0
CMP_003923,2,0,0,-0.95,0,1,0,0,1,0,0
CMP_003924,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_003925,0,0,0,-0.26,0,0,0,0,0,0,0
CMP_003926,0,0,0,-0.43,0,1,0,0,1,0,0
CMP_003927,0,0,0,-0.32,0,0,0,0,0,0,0
CMP_003928,0,0,0,-0.34,0,0,0,0,0,0,0
CMP_003929,0,0,0,-0.47,0,0,0,0,0,0,0
CMP_003930,0,0,0,-0.34,0,0,0,0,0,0,0
CMP_003931,0,0,0,-0.21,0,0,0,0,0,0,0
CMP_003932,0,0,0,-0.36,0,0,0,0,0,0,0
CMP_003933,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_003934,0,0,0,-0.25,0,0,0,0,0,0,0
CMP_003935,0,0,0,-0.62,0,0,0,0,0,0,0
CMP_003936,0,0,0,-0.53,0,0,0,0,0,0,0
CMP_003937,2,0,0,-0.78,0,0,0,0,0,0,0
CMP_003938,0,0,0,-0.36,0,0,0,0,0,0,0
CMP_003939,0,0,0,-0.64,0,0,0,0,0,0,0
CMP_003940,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_003941,0,0,0,-0.56,0,0,0,0,0,0,0
CMP_003942,0,0,0,-1.0,1,0,0,0,0,0,1
CMP_003943,2,1,0,-0.21,0,0,1,0,0,1,1
CMP_003944,0,0,0,-0.34,0,0,0,0,0,0,0
CMP_003945,0,0,0,-0.6,0,0,0,0,0,0,0
CMP_003946,0,0,0,-0.34,0,0,0,0,0,0,0
CMP_003947,0,0,0,-0.25,0,0,0,0,0,0,0
CMP_003948,0,0,0,0.04,0,0,0,0,0,0,0
CMP_003949,0,0,0,0.02,0,0,0,0,0,0,0
CMP_003950,0,0,0,-0.53,0,0,0,0,0,0,0
CMP_003951,1,0,0,-0.47,0,0,0,0,0,0,0
CMP_003952,0,0,0,-0.5,0,0,0,0,0,0,0
CMP_003953,0,0,0,-0.54,0,0,0,0,0,0,0
CMP_003954,0,0,0,-0.22,0,0,0,0,0,0,0
CMP_003955,0,0,0,-0.24,0,0,0,0,0,0,0
CMP_003956,1,0,0,-0.64,0,0,0,0,0,0,0
CMP_003957,2,0,0,-0.78,1,0,0,0,0,0,0
CMP_003958,0,0,0,-0.24,0,0,0,0,0,0,0
CMP_003959,0,0,0,-0.78,0,0,0,0,0,0,0
CMP_003960,0,0,0,-0.43,0,0,0,0,0,0,0
CMP_003961,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_003962,0,0,0,0.14,0,0,0,0,0,0,0
CMP_003963,0,0,0,-0.28,0,0,0,0,0,0,0
CMP_003964,0,0,0,-0.28,0,0,0,0,0,0,0
CMP_003965,0,0,0,-0.57,0,1,0,0,0,0,0
CMP_003966,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_003967,1,0,0,-0.2,0,0,0,0,0,0,0
CMP_003968,0,0,0,-0.49,0,0,0,0,0,0,0
CMP_003969,0,0,0,-0.07,0,0,0,0,0,0,0
CMP_003970,0,0,0,-0.25,0,0,1,0,0,0,0
CMP_003971,1,0,0,-0.59,0,0,0,0,0,0,0
CMP_003972,0,0,0,-0.26,0,0,0,0,0,0,0
CMP_003973,0,0,0,-0.23,0,0,0,0,0,0,0
CMP_003974,0,0,0,-0.18,0,0,0,0,0,0,0
CMP_003975,0,0,0,-0.41,0,0,0,0,0,0,0
CMP_003976,0,0,0,-0.24,0,0,0,0,0,0,0
CMP_003977,0,0,0,0.1,0,0,0,0,0,0,0
CMP_003978,1,0,0,-0.18,0,0,0,0,0,0,0
CMP_003979,0,0,0,-0.62,0,0,0,0,0,0,0
CMP_003980,0,0,0,-0.57,0,0,0,0,0,0,0
CMP_003981,0,0,0,-0.47,0,0,0,0,0,0,0
CMP_003982,0,0,0,-0.53,0,0,0,0,0,0,0
CMP_003983,0,0,0,-0.52,0,0,0,0,0,0,0
CMP_003984,0,0,0,-0.34,0,0,0,0,0,0,0
CMP_003985,0,0,0,-0.43,0,0,0,0,0,0,0
CMP_003986,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_003987,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_003988,1,0,0,-0.84,0,1,0,0,0,0,0
CMP_003989,0,0,0,-0.41,0,0,0,0,0,0,0
CMP_003990,0,0,0,-0.11,0,0,0,0,0,0,0
CMP_003991,0,0,0,-0.18,0,0,0,0,0,0,0
CMP_003992,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_003993,0,0,0,-0.21,0,0,0,0,0,0,0
CMP_003994,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_003995,0,0,0,-0.51,0,0,0,0,0,0,0
CMP_003996,0,0,0,-0.16,0,0,0,0,0,0,0
CMP_003997,0,0,0,-0.45,0,1,0,0,0,0,0
CMP_003998,0,0,0,-0.12,0,0,0,0,0,0,0
CMP_003999,0,0,0,-0.55,0,0,0,0,0,0,0
CMP_004000,6,0,1,-0.78,0,0,0,1,0,0,0
CMP_004001,0,0,0,-0.49,0,0,0,0,0,0,0
CMP_004002,0,0,0,-0.31,0,0,0,0,0,0,0
CMP_004003,0,0,0,-0.51,0,0,0,0,0,0,0
CMP_004004,0,0,0,-0.49,0,0,0,0,0,0,0
CMP_004005,1,0,0,-0.67,0,0,0,0,0,0,0
CMP_004006,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_004007,0,0,0,-0.09,0,0,1,0,0,0,0
CMP_004008,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_004009,0,0,0,-0.02,0,0,0,0,0,0,0
CMP_004010,0,0,0,-0.06,0,0,0,0,0,0,0
CMP_004011,1,0,0,-0.26,0,0,0,0,0,0,0
CMP_004012,0,0,0,-0.22,0,0,0,0,0,0,0
CMP_004013,0,0,0,-0.18,0,0,0,0,0,0,0
CMP_004014,0,0,0,-0.08,0,0,1,0,0,0,0
CMP_004015,0,0,0,-0.16,0,0,0,0,0,0,0
CMP_004016,0,0,0,-0.14,0,0,0,0,0,0,0
CMP_004017,1,0,2,-0.6,1,0,1,0,0,0,0
CMP_004018,0,0,0,-0.13,0,0,0,0,0,0,0
CMP_004019,0,0,0,-0.37,0,0,1,0,0,0,0
CMP_004020,1,0,0,-0.52,0,0,0,0,0,0,0
CMP_004021,2,0,0,-0.59,0,0,0,0,0,0,0
CMP_004022,0,0,0,-0.5,0,0,0,0,0,0,0
CMP_004023,0,0,0,-0.38,0,0,0,0,0,0,0
CMP_004024,0,0,0,-0.53,0,0,0,0,0,0,0
CMP_004025,1,0,0,-0.48,0,0,0,0,0,0,0
CMP_004026,0,0,0,-0.57,0,0,0,0,0,0,0
CMP_004027,0,0,0,-0.51,0,0,0,0,0,0,0
CMP_004028,0,0,0,-0.66,0,0,0,0,0,0,0
CMP_004029,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_004030,0,0,0,-0.23,0,0,0,0,0,0,0
CMP_004031,4,0,0,-0.69,1,1,0,0,0,0,0
CMP_004032,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_004033,4,0,0,-0.61,0,0,0,0,0,0,0
CMP_004034,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_004035,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_004036,0,0,0,-0.4,0,0,0,0,0,0,0
CMP_004037,1,0,0,-0.74,0,0,0,0,1,0,0
CMP_004038,0,0,0,-0.61,0,0,0,0,0,0,0
CMP_004039,1,0,0,-0.17,0,0,0,0,0,0,0
CMP_004040,0,0,0,-0.63,0,0,0,0,0,0,0
CMP_004041,1,0,0,-0.38,0,0,0,0,0,0,0
CMP_004042,1,0,0,-0.68,0,0,0,0,0,0,0
CMP_004043,0,0,0,-0.29,0,0,1,0,0,0,0
CMP_004044,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_004045,0,0,0,0.14,0,0,0,0,0,0,0
CMP_004046,0,0,0,-0.59,0,0,0,0,0,0,0
CMP_004047,0,0,0,-0.5,0,0,0,0,0,0,0
CMP_004048,0,0,0,-0.31,0,0,0,0,0,0,0
CMP_004049,0,0,0,-0.38,0,0,0,0,0,0,0
CMP_004050,4,0,0,-0.77,0,0,1,0,0,1,0
CMP_004051,1,0,0,0.03,0,0,0,0,0,0,0
CMP_004052,0,0,0,-0.23,0,0,0,0,0,0,0
CMP_004053,0,0,0,-0.51,0,0,0,0,1,0,0
CMP_004054,0,0,0,-0.49,0,0,0,0,0,0,0
CMP_004055,0,0,0,-0.13,0,0,0,0,0,0,0
CMP_004056,0,0,0,-0.74,0,0,0,0,1,0,1
CMP_004057,0,0,0,-0.22,0,0,0,0,0,0,0
CMP_004058,0,0,0,-0.15,0,0,0,0,0,0,0
CMP_004059,1,0,0,-0.51,0,0,0,0,0,0,0
CMP_004060,5,0,0,-0.94,1,1,0,1,1,0,0
CMP_004061,1,0,0,-0.66,0,1,1,0,0,0,0
CMP_004062,1,0,0,-0.4,0,0,0,0,0,0,0
CMP_004063,1,0,0,-0.35,0,0,1,0,0,0,0
CMP_004064,0,0,0,-0.26,0,0,0,0,0,0,0
CMP_004065,0,0,0,-0.61,0,0,0,0,1,0,0
CMP_004066,1,0,0,-0.07,0,0,0,0,0,0,0
CMP_004067,0,0,0,-0.69,0,0,0,0,0,0,0
CMP_004068,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_004069,0,0,0,0.04,0,0,0,0,0,0,0
CMP_004070,0,0,0,-0.39,0,0,0,0,1,1,1
CMP_004071,0,0,0,-0.8,0,0,0,0,0,0,0
CMP_004072,0,0,0,-0.7,0,0,0,0,0,0,0
CMP_004073,0,0,0,-0.16,0,0,0,0,0,0,0
CMP_004074,0,0,0,-0.17,0,0,0,0,0,0,0
CMP_004075,1,0,0,-0.41,0,0,0,0,0,0,0
CMP_004076,1,0,0,-0.79,0,0,0,0,1,0,0
CMP_004077,0,0,0,-0.46,0,0,0,0,0,0,0
CMP_004078,1,0,0,-0.49,0,0,0,0,0,0,0
CMP_004079,0,0,0,-0.16,0,0,0,0,0,0,0
CMP_004080,0,0,0,-0.87,0,0,0,0,0,0,0
CMP_004081,0,0,0,-0.41,0,0,0,0,0,0,0
CMP_004082,0,0,0,-0.1,0,0,0,0,0,0,0
CMP_004083,0,0,0,-0.71,0,0,0,0,0,0,0
CMP_004084,0,0,0,-0.42,0,0,0,0,0,0,0
CMP_004085,0,0,0,-0.65,0,0,0,0,0,0,0
CMP_004086,0,0,0,-0.49,0,0,0,0,0,0,0
CMP_004087,1,0,0,-0.67,1,1,0,0,0,0,0
CMP_004088,2,0,0,-0.34,0,0,0,0,0,0,0
CMP_004089,1,0,0,-0.36,0,0,0,0,0,0,0
CMP_004090,0,0,0,-0.45,0,0,0,0,0,0,0
CMP_004091,0,0,0,-0.02,0,0,0,0,0,0,0
CMP_004092,0,0,0,-0.53,0,0,0,0,0,0,0
CMP_004093,0,0,0,-0.1,0,0,0,0,1,0,0
CMP_004094,0,0,0,-0.45,0,0,0,0,0,0,0
CMP_004095,3,0,0,-0.59,0,0,0,0,0,0,0
CMP_004096,0,0,0,-0.16,0,0,0,0,0,0,0
CMP_004097,0,0,0,-0.17,0,0,0,0,0,0,0
CMP_004098,0,0,0,-0.41,0,0,0,0,0,0,0
CMP_004099,0,0,0,-0.54,0,1,0,0,0,0,0
CMP_004100,0,0,0,-0.51,0,0,0,0,0,0,0
CMP_004101,0,0,0,-0.6,0,0,0,0,1,0,0
CMP_004102,0,0,0,-0.59,0,0,0,0,0,0,0
CMP_004103,0,0,0,-0.43,0,1,0,0,0,0,0
CMP_004104,0,0,0,-0.13,0,0,0,0,0,0,0
CMP_004105,0,0,0,-0.85,0,0,0,0,0,0,0
CMP_004106,0,0,0,-0.27,0,0,0,0,0,0,0
CMP_004107,1,0,0,-0.79,0,0,0,0,0,0,0
CMP_004108,0,0,0,0.02,0,0,0,0,0,0,0
CMP_004109,0,0,0,-0.41,0,0,0,0,0,0,0
CMP_004110,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_004111,0,0,0,-0.92,0,0,0,0,0,0,0
CMP_004112,0,0,0,-0.56,0,0,0,0,0,0,0
CMP_004113,0,0,0,-0.59,0,0,0,0,0,0,0
CMP_004114,0,0,0,-0.31,0,0,0,0,0,0,0
CMP_004115,0,0,0,-0.5,0,0,0,0,0,0,0
CMP_004116,1,0,0,-0.38,0,0,0,0,0,0,0
CMP_004117,0,0,0,-0.51,0,0,0,0,0,0,0
CMP_004118,0,0,0,-0.9,0,0,0,0,0,0,0
CMP_004119,2,0,0,-0.63,0,1,0,0,0,0,0
CMP_004120,3,0,0,-0.92,0,0,0,0,0,0,0
CMP_004121,0,0,0,-0.57,0,0,0,0,0,0,0
CMP_004122,0,0,0,-0.83,0,1,0,0,0,0,0
CMP_004123,6,0,0,-0.84,0,0,0,1,0,1,1
CMP_004124,0,0,0,-0.64,0,0,0,0,0,0,0
CMP_004125,0,0,0,-0.31,0,0,0,0,0,0,0
CMP_004126,0,0,0,-0.38,0,0,0,0,0,0,0
CMP_004127,0,0,0,-0.5,0,0,0,0,0,0,0
CMP_004128,0,0,0,-0.77,0,0,0,0,0,0,0
CMP_004129,0,0,0,-0.4,0,0,0,0,0,0,0
CMP_004130,0,0,0,-0.06,0,0,0,0,0,0,0
CMP_004131,1,0,0,-0.28,0,0,0,0,0,0,0
CMP_004132,0,0,0,-0.35,0,0,0,0,0,0,0
CMP_004133,0,0,0,-0.22,0,0,0,0,0,0,0
CMP_004134,1,0,0,-0.87,0,0,0,0,0,0,0
CMP_004135,0,0,0,-0.04,0,0,0,0,0,0,0
CMP_004136,0,0,0,-0.6,0,0,1,0,0,0,0
CMP_004137,0,0,0,0.33,0,0,0,0,0,0,0
CMP_004138,1,0,0,-0.25,0,0,0,0,0,0,0
CMP_004139,0,0,0,-0.38,0,0,0,0,0,0,0
CMP_004140,0,0,0,-0.32,0,0,0,0,0,0,0
CMP_004141,0,0,0,-0.23,0,0,0,0,0,0,0
CMP_004142,0,0,0,-0.67,0,0,0,0,0,0,0
CMP_004143,0,0,0,-0.36,0,0,0,0,0,0,0
CMP_004144,2,0,0,-0.72,0,0,0,0,0,0,0
CMP_004145,0,0,0,-0.44,0,0,0,0,0,0,0
CMP_004146,0,0,0,-0.48,0,0,0,0,0,0,0
CMP_004147,0,0,0,-0.6,0,0,0,0,0,0,0
CMP_004148,0,0,0,-0.41,0,0,0,0,0,0,0
CMP_004149,0,0,0,-0.8,0,0,1,0,0,0,0
CMP_004150,0,0,0,-0.29,0,0,0,0,0,0,0
CMP_004151,0,0,0,-0.06,0,0,0,0,0,0,0
CMP_004152,1,0,0,-0.34,0,0,0,0,1,0,0
CMP_004153,0,0,0,-0.28,0,0,0,0,0,0,0
CMP_004154,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_004155,0,0,0,-0.1,0,0,0,0,0,0,0
CMP_004156,1,0,0,-0.65,0,0,0,0,0,0,0
CMP_004157,0,0,0,-0.91,0,0,0,0,0,0,0
CMP_004158,1,0,0,-0.43,0,0,0,0,0,0,0
CMP_004159,0,0,0,-0.37,0,0,0,0,0,0,0
CMP_004160,1,1,0,-0.79,0,0,0,0,0,0,0
CMP_004161,1,0,0,-0.5,0,0,0,0,0,0,0
CMP_004162,1,0,0,-0.42,0,0,0,0,0,0,0
CMP_004163,0,0,0,-0.16,0,0,0,0,0,0,0
CMP_004164,1,0,0,-0.53,0,1,0,0,1,0,0
CMP_004165,2,0,0,-0.28,0,0,0,0,0,0,0
CMP_004166,3,0,0,-0.69,1,0,0,0,0,1,0
CMP_004167,0,0,0,0.06,0,0,0,0,0,0,0
CMP_004168,0,0,0,-0.23,0,0,0,0,0,0,0
CMP_004169,0,0,0,-0.21,0,0,0,0,0,0,0
CMP_004170,0,0,0,-0.44,0,0,0,0,0,0,0
CMP_004171,1,0,0,-0.68,0,1,0,0,1,0,0
CMP_004172,0,0,0,-0.18,0,0,0,0,0,0,0
CMP_004173,0,0,0,-0.27,0,0,0,0,0,0,0
CMP_004174,0,0,0,-0.32,0,0,0,0,0,0,0
CMP_004175,1,0,0,-0.45,0,0,0,0,0,0,0
CMP_004176,0,0,0,-0.01,0,0,0,0,0,0,0
CMP_004177,0,0,0,-0.6,1,0,0,0,0,0,0
CMP_004178,1,0,0,-0.64,0,0,0,0,0,0,0
CMP_004179,1,0,0,-0.1,0,0,0,0,0,0,0
CMP_004180,0,0,0,-0.43,0,0,0,0,0,0,0
CMP_004181,0,0,0,-0.33,0,0,0,0,0,0,0
CMP_004182,0,0,0,-0.58,0,0,0,0,0,0,0
CMP_004183,1,0,0,-0.53,0,0,1,0,0,0,0
CMP_004184,2,0,0,-0.47,0,0,0,0,0,0,0
CMP_004185,0,0,0,-0.63,0,0,0,0,0,0,0
CMP_004186,0,0,0,-0.65,0,0,0,0,0,0,0
CMP_004187,0,0,0,-0.19,0,0,0,0,1,0,0
CMP_004188,1,0,0,-0.44,0,0,0,0,1,0,0
